"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.440491767E1,9.185199280E0,-4.348457336E-1,-3.352278900E0
4.442502667E1,9.192234650E0,-4.526586914E-1,-3.359014893E0
4.444513667E1,9.179960175E0,-4.471202087E-1,-3.352877655E0
4.446524667E1,9.171427917E0,-4.327500916E-1,-3.348536682E0
4.448535567E1,9.176667023E0,-4.418811035E-1,-3.366798706E0
4.450546567E1,9.187294922E0,-4.323010254E-1,-3.373085632E0
4.452557567E1,9.173373871E0,-4.408332825E-1,-3.390150146E0
4.454568467E1,9.185199280E0,-4.432283020E-1,-3.392096100E0
4.456579467E1,9.175918579E0,-4.456233215E-1,-3.411555634E0
4.458590467E1,9.167985077E0,-4.754113770E-1,-3.481460266E0
4.460601367E1,9.140592041E0,-5.221142578E-1,-3.516637115E0
4.462612367E1,9.129365387E0,-5.620811462E-1,-3.539539490E0
4.464623067E1,9.145082703E0,-6.083349609E-1,-3.621568909E0
4.466633967E1,9.060508575E0,-6.656657410E-1,-3.690725098E0
4.468644967E1,9.001531219E0,-6.918612671E-1,-3.695964203E0
4.470655967E1,8.945697327E0,-7.249424744E-1,-3.742667084E0
4.472666867E1,8.940907288E0,-7.307803345E-1,-3.768862610E0
4.474677867E1,8.888516235E0,-7.518864441E-1,-3.789968719E0
4.476688867E1,8.854536896E0,-7.620652771E-1,-3.882626038E0
4.478699767E1,8.850495300E0,-7.885601807E-1,-3.938609619E0
4.480710767E1,8.888366547E0,-7.795788574E-1,-3.927532654E0
4.482721767E1,8.874595184E0,-8.631051636E-1,-3.935915222E0
4.484732667E1,8.834179230E0,-9.653425598E-1,-3.932472382E0
4.486743667E1,8.765172729E0,-1.038989410E0,-3.951482849E0
4.488754667E1,8.671916656E0,-1.099164276E0,-3.980073395E0
4.490765567E1,8.663534088E0,-1.059796143E0,-3.945046234E0
4.492776567E1,8.590336304E0,-1.130299530E0,-4.004921722E0
4.494787567E1,8.599916382E0,-1.223555603E0,-4.110152893E0
4.496798467E1,8.621022491E0,-1.272952881E0,-4.097878418E0
4.498809467E1,8.506510620E0,-1.396895142E0,-4.017794952E0
4.500820467E1,8.404422913E0,-1.432521057E0,-4.057013397E0
4.502831367E1,8.261320496E0,-1.420695648E0,-4.096980286E0
4.504842367E1,8.124055939E0,-1.511856079E0,-4.175117798E0
4.506853367E1,8.064180450E0,-1.527124329E0,-4.167184296E0
4.508864267E1,7.901618500E0,-1.559606781E0,-4.283342743E0
4.510875267E1,7.754773865E0,-1.739233246E0,-4.408033447E0
4.512886267E1,7.789052582E0,-1.887574768E0,-4.355343018E0
4.514897167E1,7.694598999E0,-1.978884888E0,-4.454436951E0
4.516908167E1,7.596702576E0,-2.016307068E0,-4.567002869E0
4.518919167E1,7.479346619E0,-2.008972321E0,-4.621639252E0
4.520930167E1,7.280110931E0,-2.075733490E0,-4.708608398E0
4.522941067E1,7.110214233E0,-2.087409210E0,-4.713847504E0
4.524952067E1,7.033423920E0,-2.101330261E0,-4.556824036E0
4.526963067E1,6.955136719E0,-2.145338745E0,-4.639601898E0
4.528973967E1,6.773414612E0,-2.242037659E0,-4.741689606E0
4.530984967E1,6.899602203E0,-2.236349487E0,-4.738546143E0
4.532995967E1,6.996600494E0,-2.381397858E0,-4.729564819E0
4.535006867E1,6.957980804E0,-2.383044434E0,-4.764591980E0
4.537017867E1,6.772067413E0,-2.477947083E0,-4.862787781E0
4.539028867E1,6.607709198E0,-2.516117706E0,-4.762047272E0
4.541039767E1,6.527026978E0,-2.665357361E0,-4.572840729E0
4.543050767E1,6.716233521E0,-2.750530243E0,-4.379442902E0
4.545061767E1,6.658303986E0,-2.730921021E0,-4.563560028E0
4.547072667E1,6.268215179E0,-2.697241058E0,-5.251679077E0
4.549083667E1,6.478677521E0,-2.627486115E0,-5.818400574E0
4.551094667E1,7.179819489E0,-2.805915070E0,-6.021228790E0
4.553105567E1,7.605683899E0,-3.272943878E0,-6.313570862E0
4.555116567E1,7.628137207E0,-3.736230469E0,-6.507866821E0
4.557127567E1,7.299121399E0,-3.886368256E0,-6.518494720E0
4.559138467E1,6.842870178E0,-3.569327545E0,-6.473737793E0
4.561149467E1,6.591842194E0,-2.866988068E0,-6.511309662E0
4.563160417E1,6.767876129E0,-2.256258087E0,-6.437363434E0
4.565171317E1,7.213499451E0,-2.050136719E0,-6.356681213E0
4.567182317E1,7.321275330E0,-2.067051544E0,-6.658902740E0
4.569193317E1,8.082592163E0,-2.828218689E0,-7.433242493E0
4.571204217E1,8.397088165E0,-3.035537567E0,-8.134085083E0
4.573215217E1,9.103319550E0,-3.517834625E0,-8.581804047E0
4.575226217E1,8.689729614E0,-2.878364410E0,-9.093889160E0
4.577237117E1,9.474996643E0,-2.318678284E0,-9.089847565E0
4.579248117E1,1.001387604E1,-1.434017944E0,-9.206155701E0
4.581259117E1,8.723409576E0,-1.696871338E0,-9.407487030E0
4.583270017E1,8.243507538E0,-2.085612946E0,-8.418044586E0
4.585281017E1,8.251740417E0,-1.586401062E0,-6.967560883E0
4.587292017E1,8.271649017E0,-1.166075134E0,-6.454278259E0
4.589302917E1,8.370144196E0,-1.005459137E0,-6.582262115E0
4.591313917E1,8.711883545E0,-8.038284302E-1,-6.220614166E0
4.593324917E1,8.572822723E0,-2.854563904E-1,-5.624853058E0
4.595335817E1,8.307873688E0,2.920426941E-1,-5.080435181E0
4.597346817E1,8.232729950E0,6.864724731E-1,-4.486919403E0
4.599357817E1,8.586444397E0,8.747808838E-1,-4.167783051E0
4.601368717E1,8.681496735E0,7.586224365E-1,-4.046984253E0
4.603379717E1,8.971892853E0,6.421646118E-1,-3.902684326E0
4.605390717E1,9.110055542E0,6.089337158E-1,-3.652105408E0
4.607401617E1,9.450597382E0,7.789801025E-1,-3.385360107E0
4.609412617E1,9.397906952E0,8.352630615E-1,-3.278632050E0
4.611423617E1,9.388925629E0,8.307723999E-1,-3.163371735E0
4.613434517E1,9.476194153E0,6.866221619E-1,-2.870879974E0
4.615445517E1,9.545350342E0,7.382647705E-1,-2.265389099E0
4.617456517E1,9.561217346E0,9.801617432E-1,-1.379980316E0
4.619467417E1,9.800719299E0,1.458566895E0,-5.760021973E-1
4.621478417E1,9.922565918E0,2.113305359E0,-5.258564758E-1
4.623489417E1,9.601034546E0,2.115401001E0,-1.042881317E0
4.625500317E1,9.234746246E0,1.643432465E0,-1.311123505E0
4.627511317E1,9.058862000E0,1.033151550E0,-1.018182678E0
4.629522317E1,9.157357178E0,9.291178894E-1,-7.417076111E-1
4.631533217E1,9.323062592E0,7.869136047E-1,-1.223705292E0
4.633544217E1,9.302854614E0,5.054988098E-1,-2.409988403E0
4.635555217E1,9.124126282E0,1.434017944E-1,-3.207978973E0
4.637566117E1,9.181906128E0,-2.185455322E-1,-3.218457184E0
4.639577117E1,9.338630219E0,-2.254312134E-1,-2.946173401E0
4.641588117E1,9.441616058E0,7.634124756E-2,-2.702929230E0
4.643599017E1,9.602082367E0,4.346960449E-1,-2.449655914E0
4.645610017E1,9.632169800E0,7.617658997E-1,-2.188299408E0
4.647621017E1,9.525292053E0,1.007105713E0,-1.959575043E0
4.649631917E1,9.490863647E0,1.034049683E0,-1.809586945E0
4.651642917E1,9.514963531E0,9.193881226E-1,-1.773961029E0
4.653653917E1,9.526489563E0,8.286767578E-1,-1.798060913E0
4.655664817E1,9.499844971E0,7.533833313E-1,-1.856589203E0
4.657675817E1,9.440418549E0,7.237449646E-1,-1.920506287E0
4.659686817E1,9.467961273E0,7.551795959E-1,-2.035916290E0
4.661697717E1,9.548793182E0,8.009843445E-1,-2.121987305E0
4.663709142E1,9.644444275E0,9.175918579E-1,-2.158361664E0
4.665720142E1,9.711504822E0,1.072669373E0,-2.133363647E0
4.667731042E1,9.657167816E0,1.149908752E0,-2.107916565E0
4.669742042E1,9.553583221E0,1.191671906E0,-2.087259521E0
4.671752942E1,9.467063141E0,1.218316498E0,-2.032772827E0
4.673763942E1,9.427844696E0,1.236877899E0,-2.037413177E0
4.675774942E1,9.396260376E0,1.242117004E0,-2.037113800E0
4.677785842E1,9.404642944E0,1.201102295E0,-2.071392517E0
4.679796842E1,9.447603607E0,1.182391205E0,-2.138153687E0
4.681807842E1,9.505982208E0,1.204395447E0,-2.193837891E0
4.683818742E1,9.536818085E0,1.212628326E0,-2.133513336E0
4.685829742E1,9.533824310E0,1.179098053E0,-2.058070221E0
4.687840742E1,9.534123688E0,1.146914978E0,-1.969454498E0
4.689851642E1,9.498198395E0,1.177601166E0,-1.851799164E0
4.691862642E1,9.457333374E0,1.217418365E0,-1.745370483E0
4.693873642E1,9.550439758E0,1.202599182E0,-1.732497253E0
4.695884542E1,9.601782990E0,1.116528168E0,-1.744771729E0
4.697895542E1,9.617350616E0,1.079105988E0,-1.671424255E0
4.699906542E1,9.573791199E0,1.064735870E0,-1.587448883E0
4.701917442E1,9.557624817E0,1.067430267E0,-1.501976624E0
4.703928442E1,9.583221588E0,1.052012329E0,-1.463506622E0
4.705939442E1,9.580078125E0,1.027762756E0,-1.491648102E0
4.707950342E1,9.570797424E0,1.013841705E0,-1.552721100E0
4.709961342E1,9.586963806E0,9.642947388E-1,-1.589245148E0
4.711972342E1,9.584568787E0,9.380992126E-1,-1.599423981E0
4.713983242E1,9.570947113E0,9.244775391E-1,-1.549128571E0
4.715994242E1,9.585466919E0,9.505233765E-1,-1.481169891E0
4.718005242E1,9.576784973E0,9.827064514E-1,-1.448837128E0
4.720016242E1,9.560618591E0,1.020428009E0,-1.435514832E0
4.722027142E1,9.566157074E0,1.050964508E0,-1.458716583E0
4.724038142E1,9.584269409E0,1.067729645E0,-1.466201019E0
4.726049142E1,9.607171783E0,1.069376221E0,-1.510957947E0
4.728060042E1,9.621841278E0,1.061442719E0,-1.505419464E0
4.730071042E1,9.622739410E0,1.076112213E0,-1.506916351E0
4.732082042E1,9.616602173E0,1.102906494E0,-1.512903900E0
4.734092942E1,9.614207153E0,1.092577972E0,-1.528770905E0
4.736103942E1,9.615105286E0,1.087338867E0,-1.532064056E0
4.738114942E1,9.603279877E0,1.061891785E0,-1.526974640E0
4.740125842E1,9.569300537E0,1.054557037E0,-1.518442383E0
4.742136842E1,9.567653961E0,1.078357544E0,-1.505419464E0
4.744147842E1,9.576934662E0,1.089584198E0,-1.514251099E0
4.746158742E1,9.589658203E0,1.089284821E0,-1.538500671E0
4.748169742E1,9.592352600E0,1.088835754E0,-1.535506897E0
4.750180742E1,9.612111511E0,1.099912720E0,-1.515149231E0
4.752191742E1,9.642049255E0,1.131497040E0,-1.502276001E0
4.754202642E1,9.617200928E0,1.115480347E0,-1.520987091E0
4.756213642E1,9.599687347E0,1.101559296E0,-1.507215729E0
4.758224642E1,9.591753845E0,1.080902252E0,-1.509161682E0
4.760235542E1,9.614656219E0,1.078058167E0,-1.545536041E0
4.762246542E1,9.624385986E0,1.074016571E0,-1.588047638E0
4.764257096E1,9.580676880E0,1.074166260E0,-1.551822968E0
4.766267996E1,9.571695557E0,1.096469879E0,-1.506167908E0
4.768278996E1,9.566157074E0,1.105151825E0,-1.460213470E0
4.770289996E1,9.595795441E0,1.118773499E0,-1.468446350E0
4.772300996E1,9.616602173E0,1.107247467E0,-1.449286194E0
4.774311896E1,9.605225830E0,1.086889801E0,-1.480421448E0
4.776322896E1,9.587562561E0,1.069825287E0,-1.487905884E0
4.778333896E1,9.581575012E0,1.065933380E0,-1.510957947E0
4.780344796E1,9.567354584E0,1.074615326E0,-1.483864288E0
4.782355796E1,9.579629059E0,1.056952057E0,-1.472637634E0
4.784366796E1,9.586664429E0,1.065783691E0,-1.498683472E0
4.786377796E1,9.586963806E0,1.059646454E0,-1.526675262E0
4.788388696E1,9.587412872E0,1.066681824E0,-1.564845886E0
4.790399696E1,9.582173767E0,1.078956299E0,-1.604513397E0
4.792410696E1,9.593101044E0,1.060843964E0,-1.623673553E0
4.794421696E1,9.606722717E0,1.077609100E0,-1.647923126E0
4.796432596E1,9.599986725E0,1.071022797E0,-1.653311920E0
4.798443596E1,9.597741394E0,1.073717194E0,-1.632954254E0
4.800454596E1,9.600136414E0,1.075064392E0,-1.630559235E0
4.802465496E1,9.590107269E0,1.067579956E0,-1.630858612E0
4.804476496E1,9.596843262E0,1.041833496E0,-1.634750519E0
4.806487496E1,9.596244507E0,1.010099487E0,-1.643881531E0
4.808498496E1,9.589358826E0,1.034498749E0,-1.648671570E0
4.810509396E1,9.596992950E0,1.057401123E0,-1.631307678E0
4.812520396E1,9.580377502E0,1.091081085E0,-1.644031219E0
4.814531396E1,9.569599915E0,1.109792175E0,-1.675465851E0
4.816542396E1,9.542057190E0,1.087488556E0,-1.657503204E0
4.818553296E1,9.559421082E0,1.088686066E0,-1.684297485E0
4.820564296E1,9.580227814E0,1.052910461E0,-1.718875580E0
4.822575296E1,9.573342133E0,1.030756531E0,-1.710043945E0
4.824586296E1,9.582024078E0,1.024469604E0,-1.702110443E0
4.826597196E1,9.611213379E0,1.023721161E0,-1.732646942E0
4.828608196E1,9.625733185E0,1.024170227E0,-1.781146088E0
4.830619196E1,9.584718475E0,9.958790588E-1,-1.759740601E0
4.832630196E1,9.563312988E0,9.885443115E-1,-1.700613556E0
4.834641096E1,9.552984467E0,1.007105713E0,-1.647324371E0
4.836652096E1,9.549990692E0,1.042432251E0,-1.641336823E0
4.838663096E1,9.560768280E0,1.061592407E0,-1.656156006E0
4.840674096E1,9.554631042E0,1.041534119E0,-1.692230988E0
4.842684996E1,9.542955322E0,1.027463379E0,-1.717378693E0
4.844695996E1,9.565109253E0,1.022673340E0,-1.718426514E0
4.846706996E1,9.551637268E0,1.023272095E0,-1.715432739E0
4.848717996E1,9.567204895E0,1.026864624E0,-1.699715424E0
4.850728896E1,9.580527191E0,1.009650421E0,-1.729353790E0
4.852739896E1,9.585616608E0,1.005459137E0,-1.746717682E0
4.854750896E1,9.570498047E0,1.004710693E0,-1.764979706E0
4.856761896E1,9.553134155E0,1.007105713E0,-1.750908966E0
4.858772796E1,9.562265167E0,1.007854156E0,-1.760339355E0
4.860783796E1,9.568103027E0,1.015637970E0,-1.777254181E0
4.862794796E1,9.566007385E0,1.014889526E0,-1.770368500E0
4.864805833E1,9.549691315E0,1.022373962E0,-1.746867371E0
4.866816733E1,9.554481354E0,1.027014313E0,-1.747316437E0
4.868827733E1,9.561217346E0,1.028810577E0,-1.763333130E0
4.870838733E1,9.556277618E0,1.034947815E0,-1.778302002E0
4.872849733E1,9.576635284E0,1.023870850E0,-1.787732391E0
4.874860633E1,9.582772522E0,1.000220032E0,-1.803150330E0
4.876871633E1,9.581125946E0,1.001417542E0,-1.828447723E0
4.878882633E1,9.556427307E0,9.952803040E-1,-1.787433014E0
4.880893633E1,9.553583221E0,1.006506958E0,-1.748813324E0
4.882904533E1,9.560618591E0,9.909393311E-1,-1.766626282E0
4.884915533E1,9.554032288E0,9.767189026E-1,-1.774410095E0
4.886926533E1,9.544901276E0,9.936337280E-1,-1.772015076E0
4.888937533E1,9.559121704E0,9.894424438E-1,-1.783092041E0
4.890948433E1,9.574240265E0,9.818083191E-1,-1.822011108E0
4.892959433E1,9.555678864E0,9.551637268E-1,-1.848056946E0
4.894970433E1,9.558522949E0,9.638456726E-1,-1.828597412E0
4.896981433E1,9.580676880E0,9.812095642E-1,-1.822160797E0
4.898992433E1,9.607171783E0,9.885443115E-1,-1.817520447E0
4.901003333E1,9.569749603E0,1.016236725E0,-1.799408112E0
4.903014333E1,9.522897034E0,1.004261627E0,-1.819616089E0
4.905025333E1,9.503587189E0,9.997709656E-1,-1.844165039E0
4.907036333E1,9.523196411E0,9.848020935E-1,-1.873504028E0
4.909047233E1,9.552535400E0,9.608518982E-1,-1.868264923E0
4.911058233E1,9.548194427E0,9.455836487E-1,-1.875599670E0
4.913069233E1,9.558672638E0,9.348060608E-1,-1.874402161E0
4.915080233E1,9.557924194E0,9.388476562E-1,-1.896855469E0
4.917091133E1,9.564360809E0,9.358538818E-1,-1.911225586E0
4.919102133E1,9.533824310E0,9.386979675E-1,-1.907333679E0
4.921113133E1,9.548493805E0,9.294172668E-1,-1.903741150E0
4.923124133E1,9.557325439E0,9.434880066E-1,-1.896256714E0
4.925135033E1,9.556127930E0,9.470805359E-1,-1.889071655E0
4.927146033E1,9.563013611E0,9.671388245E-1,-1.860331421E0
4.929157033E1,9.540111237E0,9.762698364E-1,-1.847607880E0
4.931168033E1,9.528585205E0,9.641450500E-1,-1.849104767E0
4.933179033E1,9.546547852E0,9.565109253E-1,-1.832339630E0
4.935189933E1,9.571246490E0,9.539662170E-1,-1.859732666E0
4.937200933E1,9.575437775E0,9.581575012E-1,-1.908531189E0
4.939211933E1,9.556277618E0,9.663903809E-1,-1.894909515E0
4.941222933E1,9.541458435E0,9.806108093E-1,-1.848506012E0
4.943233833E1,9.544901276E0,9.605525208E-1,-1.875000916E0
4.945244833E1,9.556576996E0,9.342073059E-1,-1.894011383E0
4.947255833E1,9.532926178E0,9.578581238E-1,-1.889371033E0
4.949266833E1,9.537865906E0,9.678872681E-1,-1.897454224E0
4.951277833E1,9.577533417E0,9.642947388E-1,-1.915566559E0
4.953288733E1,9.571246490E0,9.232800293E-1,-1.902393951E0
4.955299733E1,9.548194427E0,9.434880066E-1,-1.872156830E0
4.957310733E1,9.528136139E0,9.560618591E-1,-1.850601654E0
4.959321733E1,9.552984467E0,9.788145447E-1,-1.851499786E0
4.961332633E1,9.569150848E0,9.849517822E-1,-1.857487335E0
4.963343633E1,9.557325439E0,9.656419373E-1,-1.848506012E0
4.965354929E1,9.525292053E0,9.651928711E-1,-1.861977997E0
4.967365929E1,9.530381470E0,9.683363342E-1,-1.855092316E0
4.969376929E1,9.527537384E0,9.776170349E-1,-1.848805389E0
4.971387829E1,9.539512482E0,9.601034546E-1,-1.857337646E0
4.973398829E1,9.556427307E0,9.475296021E-1,-1.870360565E0
4.975409829E1,9.565408630E0,9.372010803E-1,-1.891915741E0
4.977420829E1,9.551337891E0,9.394464111E-1,-1.853296051E0
4.979431829E1,9.542506256E0,9.428892517E-1,-1.855092316E0
4.981442729E1,9.545500031E0,9.550140381E-1,-1.856738892E0
4.983453729E1,9.555678864E0,9.669891357E-1,-1.855391693E0
4.985464729E1,9.575737152E0,9.734257507E-1,-1.847308502E0
4.987475729E1,9.568552094E0,9.550140381E-1,-1.852098541E0
4.989486629E1,9.556427307E0,9.598040771E-1,-1.836979980E0
4.991497629E1,9.552086334E0,9.645941162E-1,-1.826651459E0
4.993508629E1,9.549691315E0,9.794132996E-1,-1.822310486E0
4.995519629E1,9.550888824E0,9.641450500E-1,-1.824855194E0
4.997530629E1,9.557325439E0,9.650431824E-1,-1.860630798E0
4.999541529E1,9.554181976E0,9.577084351E-1,-1.855242004E0
5.001552529E1,9.559870148E0,9.729766846E-1,-1.812580719E0
5.003563529E1,9.556576996E0,9.648934937E-1,-1.837728424E0
5.005574529E1,9.569450226E0,9.668394470E-1,-1.804796906E0
5.007585529E1,9.542655945E0,9.794132996E-1,-1.796713715E0
5.009596429E1,9.550589447E0,9.765692139E-1,-1.829345856E0
5.011607429E1,9.587712250E0,9.494755554E-1,-1.869612122E0
5.013618429E1,9.556127930E0,9.514215088E-1,-1.874102783E0
5.015629429E1,9.545500031E0,9.723779297E-1,-1.817670135E0
5.017640429E1,9.566456451E0,9.868977356E-1,-1.801054688E0
5.019651429E1,9.583970032E0,9.919871521E-1,-1.792971497E0
5.021662329E1,9.587712250E0,9.843530273E-1,-1.792672119E0
5.023673329E1,9.558822327E0,9.794132996E-1,-1.822460175E0
5.025684329E1,9.525591431E0,9.611512756E-1,-1.815724182E0
5.027695329E1,9.530231781E0,9.740245056E-1,-1.804946594E0
5.029706329E1,9.524842987E0,9.816586304E-1,-1.783840485E0
5.031717229E1,9.542955322E0,9.852511597E-1,-1.770368500E0
5.033728229E1,9.577832794E0,9.644444275E-1,-1.784439240E0
5.035739229E1,9.580676880E0,9.611512756E-1,-1.797761536E0
5.037750229E1,9.575587463E0,9.656419373E-1,-1.795665894E0
5.039761229E1,9.559720459E0,9.723779297E-1,-1.780996399E0
5.041772129E1,9.574539642E0,9.840536499E-1,-1.778302002E0
5.043783129E1,9.583221588E0,9.800120544E-1,-1.789229279E0
5.045794129E1,9.574389954E0,9.907896423E-1,-1.779948578E0
5.047805129E1,9.556876373E0,9.779164124E-1,-1.790127411E0
5.049816129E1,9.548044739E0,9.651928711E-1,-1.773511963E0
5.051827029E1,9.547595673E0,9.693841553E-1,-1.771566010E0
5.053838029E1,9.556277618E0,9.801617432E-1,-1.774559784E0
5.055849029E1,9.558522949E0,9.842033386E-1,-1.789378967E0
5.057860029E1,9.559570770E0,9.824070740E-1,-1.814826050E0
5.059871029E1,9.590855713E0,9.672885132E-1,-1.799408112E0
5.061882029E1,9.587712250E0,9.568103027E-1,-1.800006866E0
5.063892917E1,9.568252716E0,9.610015869E-1,-1.788780212E0
5.065903917E1,9.554780731E0,9.713301086E-1,-1.743574219E0
5.067914917E1,9.565258942E0,9.824070740E-1,-1.762285309E0
5.069925917E1,9.563312988E0,9.578581238E-1,-1.792821808E0
5.071936917E1,9.559121704E0,9.803114319E-1,-1.774859161E0
5.073947917E1,9.563013611E0,9.880952454E-1,-1.786684570E0
5.075958817E1,9.606123962E0,9.891430664E-1,-1.841171265E0
5.077969817E1,9.579629059E0,9.574090576E-1,-1.869312744E0
5.079980817E1,9.566905518E0,9.789642334E-1,-1.816622314E0
5.081991817E1,9.556427307E0,9.735754395E-1,-1.780697021E0
5.084002817E1,9.576335907E0,1.004710693E0,-1.733096008E0
5.086013717E1,9.567204895E0,1.022224274E0,-1.723964996E0
5.088024717E1,9.562414856E0,1.020128632E0,-1.754351807E0
5.090035717E1,9.545649719E0,9.948312378E-1,-1.788480835E0
5.092046717E1,9.538614349E0,9.964778137E-1,-1.798360291E0
5.094057717E1,9.534722443E0,9.954299927E-1,-1.764380951E0
5.096068717E1,9.553882599E0,9.906399536E-1,-1.747615814E0
5.098079617E1,9.575886841E0,9.848020935E-1,-1.750459900E0
5.100090617E1,9.591753845E0,9.813592529E-1,-1.770069122E0
5.102101617E1,9.575886841E0,9.895921326E-1,-1.759740601E0
5.104112617E1,9.552984467E0,9.982740784E-1,-1.740281067E0
5.106123617E1,9.553433533E0,9.954299927E-1,-1.750160522E0
5.108134617E1,9.572743378E0,9.951306152E-1,-1.758692780E0
5.110145617E1,9.571994934E0,1.003213806E0,-1.746268616E0
5.112156517E1,9.568701782E0,9.967771912E-1,-1.743274841E0
5.114167517E1,9.561516724E0,9.967771912E-1,-1.744921417E0
5.116178517E1,9.576934662E0,9.786648560E-1,-1.761836243E0
5.118189517E1,9.586814117E0,9.765692139E-1,-1.770069122E0
5.120200517E1,9.560019836E0,9.877958679E-1,-1.756447449E0
5.122211517E1,9.554331665E0,9.976753235E-1,-1.751358032E0
5.124222517E1,9.562863922E0,9.815089417E-1,-1.739682312E0
5.126233417E1,9.563762054E0,9.816586304E-1,-1.742376709E0
5.128244417E1,9.578880615E0,9.843530273E-1,-1.745370483E0
5.130255417E1,9.581575012E0,9.846524048E-1,-1.751956787E0
5.132266417E1,9.580527191E0,9.942324829E-1,-1.735790405E0
5.134277417E1,9.575288086E0,9.901908875E-1,-1.732497253E0
5.136288417E1,9.565408630E0,9.936337280E-1,-1.741628265E0
5.138299417E1,9.560768280E0,9.827064514E-1,-1.729503479E0
5.140310317E1,9.566456451E0,9.833052063E-1,-1.738784180E0
5.142321317E1,9.576036530E0,9.978250122E-1,-1.741777954E0
5.144332317E1,9.566905518E0,9.940827942E-1,-1.741777954E0
5.146343317E1,9.577533417E0,1.003662872E0,-1.737436981E0
5.148354317E1,9.564360809E0,1.002465363E0,-1.743574219E0
5.150365317E1,9.569001160E0,9.922865295E-1,-1.738335114E0
5.152376317E1,9.579479370E0,9.782157898E-1,-1.733245697E0
5.154387317E1,9.577832794E0,9.770182800E-1,-1.761985931E0
5.156398317E1,9.560618591E0,9.831555176E-1,-1.751507721E0
5.158409217E1,9.572144623E0,1.002764740E0,-1.725910950E0
5.160420217E1,9.571096802E0,9.897418213E-1,-1.742975464E0
5.162431217E1,9.587712250E0,9.797126770E-1,-1.757794647E0
5.164441917E1,9.572743378E0,9.999206543E-1,-1.716031494E0
5.166452917E1,9.566007385E0,9.937834167E-1,-1.751208344E0
5.168463917E1,9.630223846E0,9.937834167E-1,-1.807640991E0
5.170474917E1,9.575587463E0,9.539662170E-1,-1.796863403E0
5.172485917E1,9.558822327E0,9.698332214E-1,-1.737287292E0
5.174496917E1,9.550140381E0,9.892927551E-1,-1.695224762E0
5.176507817E1,9.585466919E0,9.976753235E-1,-1.682950287E0
5.178518817E1,9.575138397E0,1.027164001E0,-1.700014801E0
5.180529817E1,9.562863922E0,1.008452911E0,-1.736538849E0
5.182540817E1,9.544901276E0,9.895921326E-1,-1.746717682E0
5.184551817E1,9.543554077E0,1.005309448E0,-1.728455658E0
5.186562817E1,9.549841003E0,1.013242950E0,-1.724713440E0
5.188573817E1,9.571845245E0,9.876461792E-1,-1.695524139E0
5.190584817E1,9.583820343E0,9.804611206E-1,-1.720522156E0
5.192595817E1,9.601782990E0,9.616003418E-1,-1.737886047E0
5.194606817E1,9.589807892E0,9.795629883E-1,-1.742676086E0
5.196617817E1,9.569300537E0,9.970765686E-1,-1.738035736E0
5.198628817E1,9.571096802E0,9.913883972E-1,-1.727707214E0
5.200639717E1,9.577832794E0,9.886940002E-1,-1.715582428E0
5.202650717E1,9.584119720E0,9.954299927E-1,-1.713187408E0
5.204661717E1,9.574839020E0,9.925859070E-1,-1.719174957E0
5.206672717E1,9.573940887E0,9.966275024E-1,-1.737736359E0
5.208683717E1,9.582622833E0,9.873468018E-1,-1.714534607E0
5.210694717E1,9.583221588E0,9.892927551E-1,-1.719923401E0
5.212705717E1,9.567653961E0,1.001866608E0,-1.706152039E0
5.214716717E1,9.570048981E0,1.009051666E0,-1.717378693E0
5.216727717E1,9.576635284E0,9.873468018E-1,-1.723515930E0
5.218738717E1,9.583371277E0,9.831555176E-1,-1.708397369E0
5.220749717E1,9.577533417E0,9.930349731E-1,-1.722019043E0
5.222760717E1,9.579329681E0,1.001866608E0,-1.718276825E0
5.224771717E1,9.581724701E0,9.764195251E-1,-1.719025269E0
5.226782717E1,9.582323456E0,9.785151672E-1,-1.713636475E0
5.228793717E1,9.585317230E0,9.918374634E-1,-1.719474335E0
5.230804717E1,9.574240265E0,1.009800110E0,-1.708397369E0
5.232815617E1,9.574389954E0,9.970765686E-1,-1.697470093E0
5.234826617E1,9.577683105E0,9.897418213E-1,-1.704206085E0
5.236837617E1,9.580826569E0,1.005459137E0,-1.703607330E0
5.238848617E1,9.587263184E0,9.988728333E-1,-1.700912933E0
5.240859617E1,9.577832794E0,9.934840393E-1,-1.701511688E0
5.242870617E1,9.574689331E0,9.951306152E-1,-1.708097992E0
5.244881617E1,9.575737152E0,9.898915100E-1,-1.735041962E0
5.246892617E1,9.584419098E0,9.779164124E-1,-1.717827759E0
5.248903617E1,9.582473145E0,9.702822876E-1,-1.736389160E0
5.250914617E1,9.576934662E0,9.701325989E-1,-1.736688538E0
5.252925617E1,9.561217346E0,9.740245056E-1,-1.732646942E0
5.254936617E1,9.570797424E0,9.834548950E-1,-1.692081299E0
5.256947617E1,9.584269409E0,9.684860229E-1,-1.733994141E0
5.258958617E1,9.567204895E0,9.672885132E-1,-1.725012817E0
5.260969617E1,9.570797424E0,9.948312378E-1,-1.729054413E0
5.262980617E1,9.583371277E0,9.955796814E-1,-1.759141846E0
5.264991542E1,9.628577271E0,9.710307312E-1,-1.796564026E0
5.267002542E1,9.577383728E0,9.401948547E-1,-1.825603638E0
5.269013542E1,9.560468903E0,9.611512756E-1,-1.769470367E0
