"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.439510521E1,9.848170624E0,-2.930905151E0,1.269210663E0
2.441521421E1,9.666897583E0,-2.492317200E0,8.815168762E-1
2.443532446E1,1.014051270E1,-2.249671783E0,1.671424255E0
2.445543346E1,1.121333176E1,-2.257006531E0,2.169887695E0
2.447554246E1,1.146316223E1,-2.800526276E0,1.178648987E0
2.449565146E1,1.078222824E1,-3.855682068E0,-1.387464752E0
2.451576146E1,1.089314758E1,-5.520669708E0,-2.423310699E0
2.453587046E1,1.150103348E1,-4.787194977E0,-2.068249054E0
2.455597946E1,9.642348633E0,-3.329975281E0,-3.451073456E0
2.457608946E1,8.327632599E0,-1.849553833E0,-4.389472046E0
2.459619846E1,8.456215210E0,-1.902543640E-1,-4.180805969E0
2.461630746E1,8.882977753E0,6.743476868E-1,-3.072360992E0
2.463641746E1,9.368418274E0,-4.776567078E-1,-1.858684845E0
2.465652646E1,9.799671478E0,-2.339035950E0,-9.942324829E-1
2.467663546E1,9.947114868E0,-3.851041718E0,-3.167413330E-1
2.469674546E1,9.917326813E0,-4.011358337E0,-1.968406677E-1
2.471685446E1,9.723330231E0,-3.115022278E0,-3.367996216E-1
2.473696346E1,9.346414032E0,-2.228415985E0,-9.288185120E-1
2.475707346E1,8.859925690E0,-1.393152924E0,-1.603465576E0
2.477718246E1,8.404422913E0,-7.755372620E-1,-1.814975739E0
2.479729146E1,8.211474152E0,-2.501298523E-1,-1.560953979E0
2.481740046E1,8.363408203E0,1.053808594E-1,-9.002279663E-1
2.483751046E1,8.681047668E0,2.511776733E-1,-3.430865479E-1
2.485761946E1,9.422156525E0,1.703457642E-1,-1.930984497E-1
2.487772846E1,9.871971130E0,6.706054688E-2,-4.137396240E-1
2.489783846E1,9.643546143E0,1.405577087E-1,-3.335064697E-1
2.491794746E1,9.268276520E0,1.507365417E-1,-2.424957275E-2
2.493805646E1,9.039103088E0,5.493576050E-2,3.489244080E-1
2.495816646E1,9.032516785E0,-1.038839722E-1,6.195616150E-1
2.497827546E1,9.265133057E0,-1.565744019E-1,6.270460510E-1
2.499838446E1,9.778864746E0,-5.598358154E-2,4.837939453E-1
2.501849446E1,1.039348663E1,-4.161346436E-2,2.041754150E-1
2.503860346E1,1.066038162E1,-2.487826538E-1,-3.103047180E-1
2.505871246E1,1.068133804E1,-3.442840576E-2,-4.704716492E-1
2.507882246E1,1.072459808E1,8.702902222E-1,-3.592529297E-2
2.509893146E1,1.078761703E1,1.429527283E0,6.994953918E-1
2.511904046E1,1.087249054E1,1.152303772E0,9.511221313E-1
2.513915046E1,1.067085983E1,5.563929749E-1,6.274951172E-1
2.515925946E1,1.010368927E1,-2.498304749E-1,-6.450086975E-1
2.517936846E1,1.041264679E1,-1.688788147E0,-2.270478516E0
2.519947746E1,1.208197540E1,-2.844983826E0,-2.925965424E0
2.521958746E1,1.221938965E1,-3.021317139E0,-3.195854187E0
2.523969646E1,9.433233490E0,-4.586163025E0,-1.709594879E0
2.525980546E1,7.564220123E0,-6.457870789E0,2.381547546E-1
2.527991546E1,7.908504181E0,-6.785689087E0,-3.124003601E-1
2.530002446E1,1.014769775E1,-4.364024963E0,-1.276994476E0
2.532013346E1,1.279434402E1,-1.065184937E0,-7.933502197E-1
2.534024346E1,1.286858963E1,1.709894257E0,-5.577401733E-1
2.536035246E1,1.101200043E1,2.680026855E0,-1.258283386E0
2.538046146E1,9.342971191E0,2.003882904E0,-2.096989288E0
2.540057146E1,7.798932037E0,-4.077520752E-1,-1.549128571E0
2.542068046E1,6.734495544E0,-2.589165802E0,-1.706451416E-1
2.544078883E1,6.315367126E0,-3.709136810E0,1.051862640E0
2.546089883E1,6.581214294E0,-3.944597168E0,1.880838776E0
2.548100783E1,7.432044983E0,-3.747157745E0,1.705553284E0
2.550111683E1,8.148754578E0,-3.699856110E0,1.099014587E0
2.552122683E1,8.862620087E0,-3.020119629E0,4.905299377E-1
2.554133583E1,9.097032623E0,-1.919458466E0,5.019062805E-1
2.556144483E1,8.924591217E0,-6.101312256E-1,8.249345398E-1
2.558155483E1,8.980125732E0,1.284329224E-1,8.201445007E-1
2.560166383E1,9.399852905E0,1.709445190E-1,9.779164124E-1
2.562177283E1,1.019529877E1,-2.261796570E-1,1.258582764E0
2.564188283E1,1.106888214E1,-8.759783936E-1,1.350940704E0
2.566199183E1,1.128548172E1,-1.504072266E0,8.520281982E-1
2.568210083E1,1.095377151E1,-2.071691895E0,1.602567444E0
2.570221083E1,1.141765686E1,-2.118394775E0,2.897674255E0
2.572231983E1,1.157917099E1,-2.088457031E0,2.931952972E0
2.574242883E1,1.078088104E1,-1.936223602E0,1.835632782E0
2.576253883E1,1.062700104E1,-1.801803131E0,9.105564880E-1
2.578264783E1,1.135927826E1,-2.729873199E0,3.953279114E-1
2.580275683E1,1.181103882E1,-3.959116974E0,-2.739303589E-2
2.582286683E1,9.995763702E0,-4.157753906E0,-1.232087860E0
2.584297583E1,8.457861786E0,-3.335214386E0,-2.877915344E0
2.586308483E1,8.224946136E0,-7.836204529E-1,-3.486250305E0
2.588319483E1,8.392747192E0,9.669891357E-1,-2.410886536E0
2.590330383E1,9.091194763E0,5.733078003E-1,-1.043031006E0
2.592341283E1,1.001148102E1,-1.891616364E0,-7.604187012E-1
2.594352183E1,1.040800644E1,-3.445984039E0,-2.851570129E-1
2.596363183E1,1.057101746E1,-3.832779694E0,4.680766296E-1
2.598374083E1,9.919721832E0,-3.118764496E0,7.774832153E-1
2.600384983E1,8.883127441E0,-1.839225311E0,6.735992432E-2
2.602395983E1,8.324189758E0,-7.313790894E-1,-5.938151550E-1
2.604406883E1,7.987390137E0,1.776805115E-1,-9.696835327E-1
2.606417783E1,8.061935120E0,8.333171082E-1,-9.394464111E-1
2.608428783E1,8.420289917E0,9.729766846E-1,-6.551875305E-1
2.610439683E1,8.734636230E0,8.394543457E-1,-3.433859253E-1
2.612450583E1,9.114695892E0,5.002597046E-1,5.523513794E-2
2.614461583E1,9.277706909E0,3.239263916E-1,1.830693054E-1
2.616472483E1,9.116941223E0,3.679348755E-1,1.041833496E-1
2.618483383E1,9.138197021E0,3.839515686E-1,1.329235840E-1
2.620494383E1,9.304800568E0,2.281256104E-1,3.162922668E-1
2.622505283E1,9.558972015E0,9.759704590E-2,6.068380737E-1
2.624516183E1,9.747130737E0,-4.984634399E-2,8.476872253E-1
2.626527183E1,1.002195923E1,-2.659968567E-1,9.059161377E-1
2.628538083E1,1.042447220E1,-5.248086548E-1,5.307962036E-1
2.630548983E1,1.066786606E1,-5.313949585E-1,1.378633118E-1
2.632559983E1,1.074420731E1,-1.299298096E-1,4.189787292E-1
2.634570883E1,1.074705139E1,3.279679871E-1,1.123713226E0
2.636581883E1,1.093925171E1,4.384382629E-1,1.458866272E0
2.638592783E1,1.102786743E1,5.736071777E-1,1.280736694E0
2.640603683E1,1.062819855E1,7.824229431E-1,4.167333984E-1
2.642614683E1,1.083387085E1,2.791694641E-1,-1.467248840E0
2.644625621E1,1.281889297E1,-1.134640503E-1,-2.873873749E0
2.646636521E1,1.297247360E1,-9.671388245E-1,-3.991150360E0
2.648647521E1,9.974657593E0,-2.868784332E0,-3.735032959E0
2.650658421E1,7.870183868E0,-4.986730042E0,-8.250842285E-1
2.652669321E1,7.841293945E0,-6.038592682E0,7.455995178E-1
2.654680321E1,9.562863922E0,-4.331692200E0,1.423539734E-1
2.656691221E1,1.155267609E1,-2.209405518E0,-3.541635132E-1
2.658702121E1,1.252849686E1,4.689747620E-1,-3.460803223E-1
2.660713121E1,1.182151703E1,2.154769135E0,-6.950047302E-1
2.662724021E1,1.073971664E1,1.974693604E0,-1.238225098E0
2.664734921E1,9.120982819E0,1.954934692E-1,-1.194366302E0
2.666745921E1,7.632478180E0,-1.809137878E0,-2.767744446E-1
2.668756821E1,6.472540283E0,-2.903811493E0,4.749623108E-1
2.670767721E1,5.749244385E0,-3.331172791E0,1.181493073E0
2.672778721E1,5.921536102E0,-3.296894073E0,1.654210052E0
2.674789621E1,6.674769745E0,-3.292702789E0,1.456920319E0
2.676800521E1,7.709118805E0,-3.118165741E0,9.999206543E-1
2.678811521E1,8.717871094E0,-2.522254944E0,7.068301392E-1
2.680822421E1,9.260492706E0,-1.880240021E0,4.733157349E-1
2.682833321E1,9.471104736E0,-1.279539185E0,4.297563171E-1
2.684844321E1,9.620344391E0,-8.581654358E-1,5.950126648E-1
2.686855221E1,9.871522064E0,-5.632786560E-1,8.267308044E-1
2.688866121E1,1.058853104E1,-5.635780334E-1,1.065184937E0
2.690877121E1,1.127006378E1,-8.798703003E-1,9.984237671E-1
2.692888021E1,1.093715607E1,-1.159937897E0,5.834866333E-1
2.694898921E1,1.075004517E1,-1.233584747E0,1.357527008E0
2.696909921E1,1.134655472E1,-1.024319916E0,2.303410034E0
2.698920821E1,1.160401932E1,-7.417076111E-1,2.462529144E0
2.700931721E1,1.081560883E1,-4.495152283E-1,2.181862793E0
2.702942721E1,9.872569885E0,-7.062313843E-1,1.254391479E0
2.704953621E1,1.030591873E1,-1.803599396E0,3.992198181E-1
2.706964521E1,1.154549103E1,-3.877835999E0,-3.538641357E-1
2.708975521E1,1.188752975E1,-5.980064392E0,-5.938151550E-1
2.710986421E1,9.934690704E0,-5.748046875E0,-2.348017273E0
2.712997321E1,8.929231567E0,-3.178939362E0,-3.550616455E0
2.715008321E1,8.491990814E0,-2.743794250E-1,-2.793640594E0
2.717019221E1,8.207731934E0,8.173004150E-1,-1.279239807E0
2.719030221E1,8.650511169E0,-9.006770325E-1,-5.210664368E-1
2.721041121E1,9.827214203E0,-2.747985535E0,-4.623884583E-1
2.723052021E1,1.044138702E1,-3.814068604E0,-8.966354370E-2
2.725063021E1,1.019155655E1,-3.461102600E0,5.284011841E-2
2.727073921E1,9.440717926E0,-2.264041901E0,-4.710704041E-1
2.729084821E1,9.078770599E0,-1.359922028E0,-8.845106506E-1
2.731095821E1,8.725954285E0,-5.837860107E-1,-9.738748169E-1
2.733106721E1,8.377478943E0,1.610650635E-1,-9.002279663E-1
2.735117621E1,8.260122986E0,7.755372620E-1,-8.403524780E-1
2.737128621E1,8.382867737E0,1.123563538E0,-6.295907593E-1
2.739139521E1,8.818910980E0,1.034049683E0,-4.388873291E-1
2.741150421E1,9.258247375E0,7.893086243E-1,-2.733316040E-1
2.743161421E1,9.355545044E0,4.195774841E-1,-1.306782532E-1
2.745172350E1,9.160350952E0,1.481918335E-1,6.451583862E-2
2.747183250E1,9.046886902E0,-3.727249146E-2,2.674937439E-1
2.749194250E1,9.027876434E0,-3.406915283E-1,4.707710266E-1
2.751205150E1,9.078920288E0,-4.227209473E-1,7.158114624E-1
2.753216050E1,9.326804810E0,-2.794688416E-1,7.976911926E-1
2.755227050E1,9.844278717E0,-1.911524963E-1,4.510121155E-1
2.757237950E1,1.054152878E1,-4.673281860E-1,-4.026626587E-2
2.759248950E1,1.090153015E1,-6.044430542E-1,-6.406677246E-2
2.761259850E1,1.091440338E1,-3.824546814E-1,6.253994751E-1
2.763270750E1,1.085737198E1,-2.215393066E-1,1.381776581E0
2.765281750E1,1.081246536E1,-3.562591553E-2,1.473984833E0
2.767292650E1,1.029499146E1,4.201762390E-1,1.081351318E0
2.769303550E1,9.774224396E0,5.828878784E-1,1.287322998E-1
2.771314550E1,1.053479279E1,-4.364923096E-1,-1.763333130E0
2.773325450E1,1.282488052E1,-1.398541718E0,-2.821183319E0
2.775336350E1,1.285571640E1,-1.950593719E0,-3.545527039E0
2.777347350E1,9.830806732E0,-3.682791595E0,-2.731370087E0
2.779358250E1,7.990533600E0,-5.336702271E0,-5.899232483E-1
2.781369150E1,8.256231079E0,-5.485492859E0,2.365081787E-2
2.783380150E1,9.901010742E0,-4.215533752E0,-6.876699829E-1
2.785391050E1,1.177211975E1,-2.108515320E0,-7.087760925E-1
2.787401950E1,1.207613754E1,1.884580994E-1,-4.963677979E-1
2.789412950E1,1.129476242E1,1.134490814E0,-7.611671448E-1
2.791423850E1,1.044363235E1,4.230203247E-1,-1.244212646E0
2.793434850E1,9.228010254E0,-1.342408447E0,-8.852590942E-1
2.795445750E1,7.942782898E0,-2.554887085E0,1.044827271E-1
2.797456650E1,6.587201843E0,-3.064427490E0,7.683522034E-1
2.799467650E1,6.088139648E0,-2.800526276E0,1.052760773E0
2.801478550E1,6.533313904E0,-2.386337585E0,1.059496765E0
2.803489450E1,7.642357635E0,-2.287543030E0,7.497908020E-1
2.805500450E1,8.480015717E0,-2.498304749E0,6.047424316E-1
2.807511350E1,9.010213165E0,-2.242187347E0,6.080355835E-1
2.809522250E1,9.208700409E0,-1.812131653E0,5.846841431E-1
2.811533250E1,9.410181427E0,-1.617386627E0,5.533992004E-1
2.813544150E1,9.675579529E0,-1.679507446E0,9.171427917E-1
2.815555050E1,1.005788452E1,-1.513203278E0,1.437610474E0
2.817566050E1,1.027059219E1,-1.180594940E0,1.488055573E0
2.819576950E1,1.063493454E1,-7.554789734E-1,1.456920319E0
2.821587950E1,1.070663544E1,-8.508306885E-1,1.445394287E0
2.823598850E1,1.093506042E1,-1.455573120E0,2.013013916E0
2.825609750E1,1.089868607E1,-2.438429260E0,2.377805328E0
2.827620750E1,1.082653610E1,-2.837499390E0,1.707199860E0
2.829631650E1,1.122366028E1,-2.791844330E0,-8.801696777E-2
2.831642550E1,1.200668198E1,-4.150868225E0,-4.122427368E-1
2.833653550E1,1.206565933E1,-5.329217834E0,8.173004150E-1
2.835664450E1,9.511670380E0,-4.009711761E0,-2.827619934E-1
2.837675350E1,7.482939148E0,-2.404300232E0,-2.369422760E0
2.839686350E1,7.510930939E0,-3.879931641E-1,-3.547323303E0
2.841697250E1,8.387208710E0,1.326391754E0,-2.945424957E0
2.843708233E1,9.314530334E0,3.179388428E-1,-1.521136780E0
2.845719133E1,1.001806732E1,-2.477647705E0,-1.181193695E0
2.847730033E1,1.041668839E1,-3.998036041E0,-6.581813049E-1
2.849741033E1,1.019649628E1,-4.434378662E0,-1.883084106E-1
2.851751933E1,9.900861053E0,-3.644321594E0,6.870712280E-2
2.853762833E1,9.567653961E0,-2.609972534E0,-4.388873291E-1
2.855773833E1,9.005423126E0,-1.802551575E0,-1.247056732E0
2.857784733E1,8.232879639E0,-7.038363647E-1,-1.861379242E0
2.859795633E1,7.891739044E0,2.396516418E-1,-1.847009125E0
2.861806633E1,7.899522858E0,6.562353516E-1,-1.441502380E0
2.863817533E1,8.456664276E0,6.917115784E-1,-8.705895996E-1
2.865828533E1,9.107810211E0,6.806346130E-1,-4.849914551E-1
2.867839433E1,9.739795990E0,7.861651611E-1,-4.504133606E-1
2.869850333E1,9.939630432E0,1.053209839E0,-7.081773376E-1
2.871861333E1,1.016985168E1,1.284628601E0,-7.333250427E-1
2.873872233E1,1.013153137E1,1.225351868E0,-4.983137512E-1
2.875883133E1,9.815388794E0,9.134005737E-1,-6.810836792E-2
2.877894133E1,9.532028046E0,7.433541870E-1,4.334985352E-1
2.879905033E1,9.455088043E0,5.321434021E-1,6.908134460E-1
2.881916033E1,9.492210846E0,3.784130859E-1,8.352630615E-2
2.883926933E1,9.804760895E0,-1.444496155E-1,-3.665876770E-1
2.885937833E1,1.027493317E1,-3.752696228E-1,3.457809448E-2
2.887948833E1,1.058224411E1,-5.075944519E-1,9.421408081E-1
2.889959733E1,1.078327606E1,-9.750723267E-1,1.765578461E0
2.891970633E1,1.067804489E1,-1.326242065E0,2.131567383E0
2.893981633E1,9.640252991E0,-9.005273438E-1,1.547931061E0
2.895992533E1,9.487420807E0,-9.404942322E-1,-1.641935577E0
2.898003533E1,1.362601456E1,-2.746488647E0,-2.282004547E0
2.900014433E1,1.621203690E1,-3.002306671E0,-3.107238464E0
2.902025333E1,1.231743576E1,-3.142565002E0,-5.413342896E0
2.904036333E1,8.714428253E0,-3.838318176E0,-4.103117523E0
2.906047233E1,6.667285309E0,-4.561165009E0,-9.638456726E-1
2.908058133E1,6.591842194E0,-5.458548889E0,5.218148804E-1
2.910069133E1,8.296647034E0,-4.486021271E0,2.451901245E-1
2.912080033E1,1.059781174E1,-1.985620880E0,-1.243913269E-1
2.914090933E1,1.197689392E1,5.028044128E-1,-4.213737488E-1
2.916101933E1,1.160581558E1,1.396595764E0,-1.083746338E0
2.918112833E1,1.032552795E1,6.111790466E-1,-1.722019043E0
2.920123833E1,9.136849823E0,-5.875282288E-1,-9.978250122E-1
2.922134733E1,8.040978699E0,-1.722168732E0,-4.056564331E-2
2.924145633E1,7.385791168E0,-2.311942291E0,3.785627747E-1
2.926156633E1,6.989116058E0,-2.486329651E0,9.029223633E-1
2.928167533E1,6.991211700E0,-2.695145416E0,1.331930237E0
2.930178433E1,7.576943665E0,-2.766397247E0,1.090482330E0
2.932189433E1,8.357720032E0,-2.652484131E0,9.746232605E-1
2.934200333E1,8.768166504E0,-2.205214233E0,8.656498718E-1
2.936211333E1,9.026678925E0,-1.575174408E0,9.307644653E-1
2.938222233E1,9.092691650E0,-1.151255951E0,6.204597473E-1
2.940233133E1,9.151219940E0,-9.383985901E-1,4.309538269E-1
2.942244133E1,9.748777313E0,-1.001267853E0,1.252744904E0
2.944255038E1,1.040980270E1,-1.239272919E0,1.631008301E0
2.946265937E1,1.066726730E1,-1.159039764E0,7.985893250E-1
2.948276937E1,1.111333969E1,-1.172661438E0,8.830137634E-1
2.950287838E1,1.186582489E1,-1.387913818E0,1.950144653E0
2.952298837E1,1.204410416E1,-1.070723419E0,1.146465912E0
2.954309737E1,1.202868622E1,-1.868414612E0,-1.071172485E0
2.956320638E1,1.297202454E1,-4.396208038E0,-6.427633667E-1
2.958331637E1,1.202763840E1,-5.102888489E0,-1.655557251E-1
2.960342537E1,8.813073120E0,-4.083657990E0,-1.313069458E0
2.962353538E1,6.698420563E0,-3.122506714E0,-2.464774475E0
2.964364437E1,6.462660828E0,-1.277443542E0,-2.958298187E0
2.966375337E1,7.496860199E0,-2.323168945E-1,-2.081421661E0
2.968386338E1,8.882977753E0,-1.753902740E0,-1.165476379E0
2.970397237E1,1.003647903E1,-3.554508362E0,-9.117539978E-1
2.972408137E1,1.056877213E1,-4.342769165E0,-7.937992859E-1
2.974419138E1,1.077848602E1,-3.710633698E0,-9.964778137E-1
2.976430037E1,1.081036972E1,-2.434687042E0,-1.040935364E0
2.978441037E1,1.025143204E1,-1.477128296E0,-1.111588440E0
2.980451938E1,9.217981110E0,-6.242019653E-1,-1.320104828E0
2.982462837E1,8.310867462E0,-1.258882141E-1,-1.368154907E0
2.984473838E1,7.911797333E0,-1.112187195E-1,-1.382974091E0
2.986484737E1,7.985743561E0,-4.767585754E-1,-1.176403656E0
2.988495637E1,8.349636841E0,-9.457333374E-1,-9.345066833E-1
2.990506638E1,9.153315582E0,-1.189725952E0,-7.069798279E-1
2.992517537E1,9.724976807E0,-7.114704895E-1,-8.668473816E-1
2.994528537E1,9.767787781E0,-3.709286499E-1,-1.090931396E0
2.996539438E1,9.546847229E0,-2.571652222E-1,-1.043031006E0
2.998550337E1,9.335337067E0,-1.071771240E-1,-6.896159363E-1
3.000561337E1,9.374256134E0,2.903961182E-2,-3.456312561E-1
3.002572238E1,9.681866455E0,1.604663086E-1,6.631210327E-2
3.004583137E1,9.942025452E0,2.284249878E-1,1.499880981E-1
3.006594137E1,1.021565643E1,-6.197113037E-2,-2.329156494E-1
3.008605038E1,1.053628967E1,-2.401007080E-1,-3.107537842E-1
3.010616037E1,1.045905029E1,-2.043251038E-1,6.765930176E-2
3.012626937E1,1.009620483E1,-2.487826538E-1,5.611830139E-1
3.014637838E1,9.910740509E0,-1.736389160E-1,9.840536499E-1
3.016648837E1,9.919422455E0,7.334747314E-3,1.080453186E0
3.018659738E1,9.940827942E0,3.203338623E-2,9.509724426E-1
3.020670738E1,9.966424713E0,-2.279759216E-1,1.434017944E-1
3.022681637E1,1.018631744E1,-1.584305420E0,-1.753004608E0
3.024692538E1,1.288191193E1,-3.105741577E0,-1.622476044E0
3.026703537E1,1.488325012E1,-1.374292145E0,-3.431015167E0
3.028714437E1,1.123039627E1,-1.180145874E0,-5.356910248E0
3.030725438E1,7.439978485E0,-2.163301392E0,-3.788771210E0
3.032736337E1,6.148015137E0,-2.925216980E0,-1.223555603E0
3.034747237E1,6.973847809E0,-2.663561096E0,-2.544708252E-2
3.036758238E1,9.274114380E0,-1.179397430E0,2.171983337E-1
3.038769137E1,1.157333313E1,9.430389404E-2,-4.330494690E-1
3.040780037E1,1.223884918E1,3.908372498E-1,-1.567839661E0
3.042791038E1,1.141735748E1,-5.300477600E-1,-2.308948517E0
3.044801846E1,1.044932053E1,-1.488504639E0,-2.288590851E0
3.046812846E1,9.404343567E0,-2.094893646E0,-1.840722198E0
3.048823746E1,8.202492828E0,-2.278861084E0,-1.340761871E0
3.050834646E1,7.350464630E0,-1.939067688E0,-1.067280579E0
3.052845646E1,7.576793976E0,-1.657203827E0,-9.220825195E-1
3.054856546E1,8.690777435E0,-1.626966705E0,-9.750723267E-1
3.056867546E1,9.614506531E0,-1.590143280E0,-1.532962189E0
3.058878446E1,9.690847778E0,-1.681004333E0,-2.238894196E0
3.060889346E1,9.266180878E0,-1.665736084E0,-2.666405182E0
3.062900346E1,8.586294708E0,-1.253193970E0,-2.919678497E0
3.064911246E1,7.512128448E0,-8.909472656E-1,-3.292553101E0
3.066922246E1,6.499484253E0,-8.164022827E-1,-3.552412720E0
3.068933146E1,6.268065491E0,-1.634900208E0,-3.814367981E0
3.070944046E1,7.416477356E0,-2.376458130E0,-3.318149872E0
3.072955046E1,9.206305389E0,-2.874622192E0,-3.745211792E0
3.074965946E1,1.090227859E1,-3.169508972E0,-4.118236084E0
3.076976846E1,1.127006378E1,-3.893104248E0,-3.751498718E0
3.078987846E1,1.123518631E1,-3.917054443E0,-2.976709900E0
3.080998746E1,1.137155273E1,-2.547702026E0,-3.003953247E0
3.083009746E1,1.138622223E1,-7.259902954E-1,-3.514990540E0
3.085020646E1,1.178229858E1,8.216413879E-1,-3.742068329E0
3.087031546E1,1.065080154E1,1.507066040E0,-3.950884094E0
3.089042546E1,8.940458221E0,1.061442719E0,-3.942800903E0
3.091053446E1,8.490493927E0,2.513273621E-1,-4.008065186E0
3.093064446E1,8.594527588E0,-8.587641907E-1,-4.133504333E0
3.095075346E1,8.649313660E0,-1.694326630E0,-4.060905304E0
3.097086246E1,8.521629181E0,-2.019749908E0,-3.540587311E0
3.099097246E1,8.374335480E0,-1.873054962E0,-2.934946747E0
3.101108146E1,8.424780579E0,-1.538650360E0,-2.637365570E0
3.103119146E1,8.445437622E0,-1.394500122E0,-2.548749847E0
3.105130046E1,8.528664551E0,-1.074615326E0,-2.384541321E0
3.107140946E1,8.748407593E0,-5.222639465E-1,-2.179467773E0
3.109151946E1,9.022787018E0,4.032614136E-1,-2.354304199E0
3.111162846E1,9.071435852E0,1.479373627E0,-2.927761688E0
3.113173846E1,9.310788116E0,2.156565399E0,-3.635789337E0
3.115184746E1,9.871522064E0,2.654430084E0,-4.067940674E0
3.117195646E1,1.018092865E1,3.173999634E0,-4.094136200E0
3.119206646E1,1.008946884E1,3.071313171E0,-3.738026733E0
3.121217546E1,9.746232605E0,2.633773041E0,-3.257376251E0
3.123228546E1,9.461225281E0,2.214944000E0,-2.777474213E0
3.125239446E1,9.135203247E0,1.836231537E0,-2.226769409E0
3.127250346E1,8.909772034E0,1.097966766E0,-2.277962952E0
3.129261346E1,9.211394806E0,-8.472381592E-2,-4.432732086E0
3.131272246E1,1.162153290E1,-1.491797791E0,-5.383405151E0
3.133283246E1,1.352183121E1,-2.737956390E0,-3.706442413E0
3.135294146E1,1.126138184E1,-3.990401917E0,-2.391127625E0
3.137305046E1,9.311536560E0,-5.366939392E0,-1.691931610E0
3.139316046E1,9.237290955E0,-6.022575989E0,-1.554367676E0
3.141326946E1,1.046878006E1,-4.825814667E0,-1.208287354E0
3.143337946E1,1.114776810E1,-2.188898163E0,-9.680369568E-1
3.145349313E1,1.086994583E1,-4.098477173E-1,-1.351689148E0
3.147360212E1,9.764494629E0,-1.824705505E-1,-2.260000305E0
3.149371212E1,9.007818146E0,-1.053359528E0,-2.299218750E0
3.151382113E1,8.572523346E0,-1.872755585E0,-2.006427612E0
3.153393112E1,8.127049713E0,-2.228116608E0,-1.415606232E0
3.155404012E1,7.912545776E0,-2.300565948E0,-9.128018188E-1
3.157414913E1,7.988288269E0,-2.132914581E0,-6.947053528E-1
3.159425912E1,8.367000732E0,-1.932331696E0,-6.496490479E-1
3.161436812E1,8.764873352E0,-1.733395386E0,-8.517288208E-1
3.163447813E1,9.090446320E0,-1.263821869E0,-7.964936829E-1
3.165458712E1,9.470655670E0,-9.512718201E-1,-5.143304443E-1
3.167469612E1,9.948013000E0,-1.236428833E0,-6.695576477E-1
3.169480613E1,1.013572266E1,-1.501377869E0,-1.219064941E0
3.171491512E1,1.008123596E1,-1.531016235E0,-9.928852844E-1
3.173502513E1,9.801018677E0,-1.509161682E0,-4.908293152E-1
3.175513413E1,9.422904968E0,-1.469194794E0,-2.875520325E-1
3.177524312E1,9.451794891E0,-1.462309113E0,-4.760101318E-2
3.179535313E1,9.545799408E0,-1.584455109E0,3.559597778E-1
3.181546212E1,9.518556061E0,-1.703607330E0,5.436694336E-1
3.183557212E1,9.616302795E0,-2.050136719E0,9.128018188E-1
3.185568113E1,9.345665588E0,-2.090402985E0,1.378333740E0
3.187579012E1,8.892108765E0,-1.641636200E0,1.387015686E0
3.189590012E1,9.117989044E0,-1.389859772E0,1.695524139E0
3.191600913E1,9.614805908E0,-1.258882141E0,2.225422211E0
3.193611912E1,9.906848602E0,-7.568261719E-1,2.485581207E0
3.195622812E1,1.016161880E1,2.177970886E-1,1.741179199E0
3.197633813E1,1.054482193E1,9.936337280E-1,-5.218148804E-1
3.199644712E1,1.284284317E1,5.833369446E-1,-2.007176056E0
3.201655612E1,1.428329773E1,-2.113005981E0,-2.212848358E0
3.203666613E1,1.118848343E1,-3.262016602E0,-3.371289368E0
3.205677512E1,7.709268494E0,-1.742825775E0,-3.705843658E0
3.207688512E1,5.891298981E0,4.927752686E-1,-3.276686096E0
3.209699413E1,5.743705902E0,2.255060577E0,-1.846110992E0
3.211710312E1,8.405321045E0,1.478325806E0,-2.827619934E-1
3.213721313E1,1.063613205E1,-5.224136353E-2,-2.960842896E-1
3.215732213E1,1.165641037E1,-1.575773163E0,-9.496252441E-1
3.217743212E1,1.196656540E1,-2.855012970E0,-1.449585571E0
3.219754113E1,1.160297150E1,-3.062481537E0,-1.102457428E0
3.221765012E1,1.038974442E1,-2.776875458E0,-6.129753113E-1
3.223776012E1,9.079668732E0,-1.985171814E0,-2.127076721E-1
3.225786913E1,7.939789124E0,-5.304968262E-1,-3.113525391E-1
3.227797912E1,7.608827362E0,9.201365662E-1,-4.812492371E-1
3.229808812E1,7.890990601E0,1.516047363E0,-6.625222778E-1
3.231819713E1,8.343200226E0,1.144220581E0,-8.234376526E-1
3.233830712E1,8.802145844E0,6.436614990E-1,-7.523355103E-1
3.235841612E1,9.187743988E0,3.245251465E-1,-6.213578796E-1
3.237852613E1,9.439221039E0,2.281256104E-1,-6.277944946E-1
3.239863512E1,9.794432373E0,-1.077758789E-2,-5.659730530E-1
3.241874512E1,1.002764740E1,-3.278182983E-1,-3.141966248E-1
3.243884946E1,1.026011398E1,-4.709207153E-1,-5.089416504E-2
3.245895846E1,1.053149963E1,-2.615061951E-1,7.529342651E-2
3.247906846E1,1.063598236E1,1.793270874E-1,-2.457888794E-1
3.249917746E1,1.067684738E1,2.796185303E-1,-5.450166321E-1
3.251928746E1,1.096230377E1,5.794450378E-1,-1.478924561E-1
3.253939646E1,1.118309464E1,1.179996185E0,4.062551880E-1
3.255950546E1,1.122904907E1,1.176403656E0,5.595364380E-1
