"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.317095183E1,-1.896972805E-1,6.175963283E-1,-2.197324038E-1
2.319106183E1,-1.493423879E-1,1.209484264E-1,-1.786329597E-1
2.321117083E1,-1.938787699E-1,-2.810131311E-1,1.779605299E-1
2.323127983E1,2.632919233E-3,-2.987239957E-1,4.168654084E-1
2.325138983E1,5.689889789E-1,-4.290464222E-1,2.264377922E-1
2.327149883E1,8.598868251E-1,-9.745287895E-2,1.090172231E-1
2.329160783E1,7.323297262E-1,2.992295623E-1,-7.449506223E-2
2.331171683E1,5.698557496E-1,4.359657168E-1,-2.018254846E-1
2.333182683E1,6.106692553E-1,-2.571491301E-1,-2.331062704E-1
2.335193583E1,8.459734321E-1,-6.194788814E-1,-2.300800681E-1
2.337204483E1,1.284706473E0,-5.719172955E-1,-2.546977103E-1
2.339215483E1,1.750312328E0,-5.516645312E-1,-2.110450119E-1
2.341226383E1,2.107887745E0,-4.898842871E-1,-3.188090622E-1
2.343237221E1,2.277356148E0,-4.472655654E-1,-5.603733063E-1
2.345248121E1,2.330718279E0,-4.012966752E-1,-7.214393616E-1
2.347259121E1,2.342707157E0,-3.188467324E-1,-6.891928911E-1
2.349270021E1,2.335206270E0,-3.469933271E-1,-5.306356549E-1
2.351280921E1,2.327723742E0,-3.475931585E-1,-3.711224496E-1
2.353291921E1,2.345928192E0,-3.123668730E-1,-2.702096105E-1
2.355302821E1,2.400865078E0,-3.825470209E-1,-1.965551823E-1
2.357313721E1,2.476751566E0,-3.924934566E-1,-1.764584333E-1
2.359324721E1,2.518039942E0,-3.323875666E-1,-1.806086302E-1
2.361335621E1,2.516648769E0,-2.251927406E-1,-2.208149135E-1
2.363346521E1,2.480937481E0,-1.671321541E-1,-2.421578020E-1
2.365357421E1,2.423435450E0,-1.262415946E-1,-2.133429199E-1
2.367368421E1,2.312097311E0,-8.814315498E-2,-1.481703818E-1
2.369379321E1,2.140137911E0,-9.604419768E-2,-1.069147289E-1
2.371390221E1,1.934434652E0,-1.711187363E-1,-8.367156237E-2
2.373401221E1,1.775425315E0,-2.042628527E-1,-6.087783352E-2
2.375412121E1,1.656740785E0,-1.069612652E-1,-4.058224335E-2
2.377423021E1,1.672302604E0,5.884199962E-2,1.329527004E-4
2.379434021E1,1.808419704E0,1.596692502E-1,2.643266506E-2
2.381444921E1,1.990381718E0,1.525434554E-1,1.007955801E-2
2.383455821E1,2.203386784E0,9.602309763E-2,-5.654022470E-2
2.385466721E1,2.441099405E0,-1.645874232E-2,-1.352763176E-1
2.387477721E1,2.624808550E0,-3.597732782E-1,-2.056145966E-1
2.389488621E1,2.720734119E0,-6.718963981E-1,-2.993543744E-1
2.391499521E1,2.660989523E0,-7.919050455E-1,-4.505017996E-1
2.393510521E1,2.503443956E0,-5.097954869E-1,-4.497331977E-1
2.395521421E1,2.454467297E0,-7.376560569E-2,-2.392509431E-1
2.397532321E1,2.414087296E0,-7.267625630E-2,8.932448691E-5
2.399543321E1,2.395201683E0,-3.231308460E-1,1.558748931E-1
2.401554221E1,2.461542845E0,-4.878433049E-1,1.648631692E-1
2.403565121E1,2.534080505E0,-5.546687245E-1,9.754564613E-2
2.405576021E1,2.560187817E0,-6.161315441E-1,7.673952729E-2
2.407587021E1,2.586483479E0,-5.906004906E-1,8.556552231E-2
2.409597921E1,2.586230278E0,-4.726763070E-1,1.346760690E-1
2.411608821E1,2.579586029E0,-2.618405223E-1,1.723152995E-1
2.413619821E1,2.620777607E0,-1.581202596E-1,1.932010651E-1
2.415630721E1,2.633568525E0,-2.895598710E-1,1.878052503E-1
2.417641621E1,2.599669933E0,-3.643670976E-1,1.348872036E-1
2.419652621E1,2.555478811E0,-4.406919181E-1,7.395840436E-2
2.421663521E1,2.509519815E0,-5.623414516E-1,4.284542426E-2
2.423674421E1,2.416486263E0,-6.350859404E-1,4.736817442E-3
2.425685421E1,2.281989574E0,-5.831136703E-1,-1.447793562E-2
2.427696321E1,2.154526711E0,-5.349933505E-1,-1.041387543E-1
2.429707221E1,2.001074076E0,-4.239349663E-1,-2.327218950E-1
2.431718121E1,1.859878778E0,-2.527156174E-1,-3.330559731E-1
2.433729121E1,1.713492751E0,-2.172385305E-1,-3.538166881E-1
2.435740021E1,1.595374346E0,-2.257088125E-1,-3.144977987E-1
2.437750921E1,1.540661812E0,-1.521701068E-1,-2.507801950E-1
2.439761921E1,1.524858475E0,-1.267170161E-1,-2.641902864E-1
2.441772821E1,1.467409492E0,-1.271695346E-1,-3.147867918E-1
2.443783746E1,1.342937827E0,1.533673853E-1,-2.782549560E-1
2.445794746E1,1.317331672E0,5.061182380E-1,-9.868154675E-2
2.447805646E1,1.404708028E0,2.258183062E-1,2.784285694E-2
2.449816546E1,1.236789584E0,-4.448611736E-1,1.020175666E-1
2.451827446E1,1.182766199E0,-2.984714508E-1,1.389079094E-1
2.453838446E1,1.258421659E0,-7.613375038E-2,-1.293390691E-1
2.455849346E1,1.306830883E0,-1.199933235E-3,-3.984419107E-1
2.457860246E1,1.056668639E0,-4.543454573E-2,-5.173480511E-1
2.459871246E1,8.187169433E-1,1.713577099E-2,-5.184944272E-1
2.461882146E1,7.782343030E-1,-8.846205473E-2,-3.710422218E-1
2.463893046E1,8.842702508E-1,-1.479160786E-1,-2.053609341E-1
2.465904046E1,1.103904963E0,-8.558062464E-2,-1.733017117E-1
2.467914946E1,1.303472519E0,-1.568902433E-1,-2.468590885E-1
2.469925846E1,1.464403391E0,-2.439794242E-1,-4.267484546E-1
2.471936846E1,1.568562388E0,-3.426874280E-1,-6.126596928E-1
2.473947746E1,1.592933297E0,-4.268973768E-1,-6.752189398E-1
2.475958646E1,1.579216361E0,-4.616432190E-1,-5.789757967E-1
2.477969646E1,1.536629200E0,-4.164360762E-1,-4.226768315E-1
2.479980546E1,1.414058566E0,-2.516990900E-1,-2.843542397E-1
2.481991446E1,1.266977668E0,-1.536402553E-1,-2.036971450E-1
2.484002346E1,1.119397640E0,-1.715333909E-1,-1.656465828E-1
2.486013346E1,9.639024138E-1,-2.422299832E-1,-1.449801028E-1
2.488024246E1,8.093991876E-1,-1.350368708E-1,-1.467312872E-1
2.490035146E1,6.887427568E-1,-1.911956444E-2,-1.190737188E-1
2.492046146E1,6.103930473E-1,3.838353604E-2,-6.740448624E-2
2.494057046E1,5.608367920E-1,7.680060714E-2,-1.549925562E-2
2.496067946E1,5.428313613E-1,8.211514354E-2,2.719217539E-2
2.498078946E1,5.250344872E-1,1.306716353E-2,3.552661091E-2
2.500089846E1,4.814447165E-1,-6.800128520E-2,-4.438511562E-3
2.502100746E1,4.219115674E-1,-1.187688708E-1,-7.786562294E-2
2.504111746E1,3.778172433E-1,-1.146882474E-1,-1.159483790E-1
2.506122646E1,3.417946994E-1,-1.378734410E-2,-1.565426737E-1
2.508133546E1,2.785113156E-1,5.094640702E-2,-2.609371245E-1
2.510144546E1,2.649367750E-1,7.598932832E-2,-4.034347832E-1
2.512155446E1,2.849900126E-1,1.010357738E-1,-5.174108148E-1
2.514166346E1,2.510247231E-1,8.038651198E-2,-5.533360243E-1
2.516177346E1,2.210975885E-1,-2.176227570E-1,-5.297042131E-1
2.518188246E1,1.559603661E-1,-5.133168697E-1,-5.159050226E-1
2.520199146E1,2.562125027E-1,-3.104473650E-1,-5.464759469E-1
2.522210046E1,3.654004335E-1,1.121342331E-1,-5.106722116E-1
2.524221046E1,4.644462764E-1,1.911703646E-1,-3.767910302E-1
2.526231946E1,6.577247381E-1,8.839704841E-2,-2.157107443E-1
2.528242846E1,8.195000291E-1,-8.300966583E-3,-7.496231794E-2
2.530253846E1,7.502235174E-1,3.503447771E-1,1.125046760E-1
2.532264746E1,7.053318024E-1,8.438332677E-1,2.163127661E-1
2.534275646E1,4.724126160E-1,6.636956334E-1,2.527447939E-1
2.536286646E1,6.818732619E-2,1.870909631E-1,3.832741678E-1
2.538297546E1,-3.237145245E-1,4.782552831E-3,5.016866922E-1
2.540308446E1,-4.720169306E-1,8.498275280E-2,5.658186078E-1
2.542319446E1,-4.098363221E-1,1.876916289E-1,5.680805445E-1
2.544330283E1,-2.466226071E-1,2.024051845E-1,4.529927373E-1
2.546341183E1,-4.926922917E-2,-4.666304216E-2,2.846228778E-1
2.548352183E1,1.788048744E-1,-2.459106594E-1,1.452521682E-1
2.550363083E1,4.103362262E-1,-2.874744534E-1,8.002322912E-2
2.552373983E1,5.438987017E-1,-1.167933047E-1,4.816298559E-2
2.554384983E1,5.558509231E-1,3.902145475E-2,-2.606938407E-2
2.556395883E1,4.651616216E-1,6.622922421E-2,-1.177786514E-1
2.558406783E1,3.087922335E-1,8.589679748E-2,-1.926190108E-1
2.560417783E1,1.045735925E-1,5.410424620E-2,-1.557920277E-1
2.562428683E1,-4.862984270E-2,3.392097075E-3,-1.625959389E-2
2.564439583E1,-9.388504177E-2,-7.287834585E-2,1.088674739E-1
2.566450583E1,-2.767067775E-2,-1.408932954E-1,1.052827984E-1
2.568461483E1,-8.743697405E-2,1.210750490E-1,1.036694348E-1
2.570472383E1,-1.667529345E-1,5.019900203E-1,1.835051775E-1
2.572483383E1,-1.671923548E-1,7.415024042E-1,2.120412588E-1
2.574494283E1,-1.132235676E-1,6.756455898E-1,1.444746703E-1
2.576505183E1,-1.720356494E-1,2.782879174E-1,1.705768406E-1
2.578516183E1,3.047809936E-2,1.388370097E-1,3.092450500E-1
2.580527083E1,1.757123470E-1,2.953760028E-1,1.957158595E-1
2.582537983E1,2.579325736E-1,8.305587620E-2,2.056472376E-2
2.584548983E1,1.956770718E-1,1.680880040E-1,-1.051156446E-1
2.586559883E1,-2.956876159E-2,2.715093493E-1,-1.854245067E-1
2.588570783E1,-1.630145907E-1,9.846023470E-2,-1.706424206E-1
2.590581783E1,-1.553176343E-1,-2.746999264E-1,-6.387970597E-2
2.592592683E1,5.614697561E-2,-2.531440854E-1,-6.430032104E-2
2.594603583E1,3.217527866E-1,-4.017058760E-2,-1.340031028E-1
2.596614483E1,6.057994962E-1,7.207484543E-2,-2.354307771E-1
2.598625483E1,8.169239759E-1,-1.603169143E-1,-3.629234731E-1
2.600636383E1,8.555720448E-1,-3.558821678E-1,-4.517918229E-1
2.602647283E1,8.142751455E-1,-4.089655578E-1,-4.636317790E-1
2.604658283E1,7.067150474E-1,-4.503926635E-1,-3.672004640E-1
2.606669183E1,5.807433128E-1,-3.832243979E-1,-2.239131033E-1
2.608680083E1,4.888503253E-1,-2.969357371E-1,-8.120226860E-2
2.610691083E1,4.297918081E-1,-2.292553782E-1,8.666827530E-2
2.612701983E1,3.779657483E-1,-2.078312635E-1,1.927677244E-1
2.614712883E1,3.132588863E-1,-1.803314984E-1,2.085553408E-1
2.616723883E1,2.202726156E-1,-1.432188898E-1,1.981576979E-1
2.618734783E1,1.134253889E-1,-1.023321748E-1,1.910824031E-1
2.620745783E1,6.857525557E-2,-3.030788526E-2,2.190162987E-1
2.622756683E1,6.987606734E-2,-2.936154976E-2,2.388777733E-1
2.624767583E1,1.043972373E-1,-1.000159904E-1,2.189831138E-1
2.626778483E1,1.656581014E-1,-2.670751214E-1,1.225449890E-1
2.628789483E1,2.080415785E-1,-3.622557819E-1,8.512223139E-3
2.630800383E1,2.727369368E-1,-2.570055127E-1,-6.883822381E-2
2.632811383E1,3.882516623E-1,-7.596180588E-2,-1.394317150E-1
2.634822283E1,5.238006711E-1,-8.772457950E-4,-2.329278290E-1
2.636833183E1,6.207174659E-1,7.205502689E-2,-3.272686899E-1
2.638844183E1,6.181767583E-1,9.633462876E-2,-3.949640393E-1
2.640855083E1,4.987384677E-1,-2.196016610E-1,-4.311641753E-1
2.642865983E1,3.380697966E-1,-5.783923864E-1,-4.688998759E-1
2.644877021E1,1.813661009E-1,-5.336507559E-1,-5.183424950E-1
2.646887921E1,9.020362049E-2,-2.402278632E-1,-4.652606845E-1
2.648898821E1,7.556213439E-2,9.559113532E-2,-2.693338692E-1
2.650909821E1,2.275046259E-1,3.383432031E-1,-9.413905442E-3
2.652920721E1,4.787582457E-1,4.672950208E-1,1.453295350E-1
2.654931621E1,5.328543782E-1,5.152975917E-1,2.396059334E-1
2.656942621E1,4.137043953E-1,6.401724219E-1,2.446392328E-1
2.658953521E1,1.503433585E-1,6.164444089E-1,1.669187695E-1
2.660964421E1,-2.053094804E-1,3.841854334E-1,2.683252990E-1
2.662975421E1,-4.410289824E-1,3.215913773E-1,4.614385664E-1
2.664986321E1,-5.272254348E-1,3.346553445E-1,5.283195376E-1
2.666997221E1,-5.214840174E-1,2.396978289E-1,4.980756044E-1
2.669008221E1,-4.638708234E-1,1.864109933E-1,3.994405568E-1
2.671019121E1,-4.184326231E-1,2.184903622E-2,2.706192434E-1
2.673030021E1,-3.035460114E-1,-2.090198994E-1,1.567402035E-1
2.675041021E1,-1.076501459E-1,-4.288322031E-1,6.722053885E-2
2.677051921E1,6.849955022E-2,-5.212581754E-1,7.444629446E-3
2.679062821E1,2.006295770E-1,-4.402517974E-1,-6.574529409E-2
2.681073821E1,2.511923909E-1,-2.728981376E-1,-1.392763853E-1
2.683084721E1,2.126676887E-1,-1.433300227E-1,-1.819885522E-1
2.685095621E1,1.415366679E-1,-1.438640207E-1,-1.840364188E-1
2.687106621E1,5.256205052E-2,-2.530448437E-1,-1.103976220E-1
2.689117521E1,-2.656476758E-2,-2.547503710E-1,2.133923769E-2
2.691128421E1,-5.917236581E-2,-1.164527312E-1,8.735030890E-2
2.693139421E1,-1.098291874E-1,3.260114696E-3,6.065301970E-2
2.695150321E1,-2.162875682E-1,2.015055716E-1,6.238387525E-2
2.697161221E1,-3.522988856E-1,4.594449997E-1,1.498978734E-1
2.699172221E1,-4.723619223E-1,6.135790348E-1,1.636414528E-1
2.701183121E1,-5.802962780E-1,7.162695527E-1,7.098182291E-2
2.703194021E1,-5.748556852E-1,4.411928654E-1,4.921840504E-2
2.705205021E1,-4.547801912E-1,-1.179523319E-1,2.279842347E-1
2.707215921E1,-1.829185784E-1,-8.672364056E-2,3.863826692E-1
2.709226821E1,1.344239265E-1,-1.392757744E-1,2.664044499E-1
2.711237821E1,2.879013419E-1,3.209514543E-2,1.189525425E-1
2.713248721E1,2.100175470E-1,4.546945095E-1,-8.616149426E-2
2.715259621E1,1.931331307E-2,6.053339839E-1,-2.661958039E-1
2.717270621E1,-2.877641656E-2,1.936497912E-2,-3.023427129E-1
2.719281521E1,7.449582964E-2,-4.477761090E-1,-2.325948328E-1
2.721292521E1,3.772682846E-1,-3.596924543E-1,-1.769996583E-1
2.723303421E1,7.015477419E-1,-2.367901057E-1,-1.699192077E-1
2.725314321E1,9.633941054E-1,-3.355382085E-1,-2.830750644E-1
2.727325321E1,1.044202089E0,-4.195915163E-1,-4.574196041E-1
2.729336221E1,1.010754824E0,-3.805224299E-1,-5.126325488E-1
2.731347121E1,9.600222111E-1,-3.502741158E-1,-4.172647595E-1
2.733358121E1,8.884762526E-1,-3.931354284E-1,-2.604333460E-1
2.735369021E1,7.670179605E-1,-3.256857097E-1,-1.540896893E-1
2.737379921E1,6.317912936E-1,-3.030979037E-1,-3.784648329E-2
2.739390921E1,5.006589890E-1,-2.730692029E-1,8.476744592E-2
2.741401821E1,3.799082339E-1,-1.867742091E-1,1.384199262E-1
2.743412750E1,2.930077910E-1,-7.881687582E-2,1.160943136E-1
2.745423750E1,2.167472094E-1,-2.701235190E-2,9.379829466E-2
2.747434650E1,1.739331186E-1,2.316469559E-3,9.960331768E-2
2.749445550E1,1.841450632E-1,2.244501375E-2,1.198793948E-1
2.751456550E1,2.380357236E-1,-1.212335005E-2,1.455983371E-1
2.753467450E1,2.985576987E-1,-1.484759599E-1,1.115857065E-1
2.755478350E1,3.351601064E-1,-3.134571314E-1,2.737116441E-2
2.757489350E1,3.749901652E-1,-3.057286143E-1,-6.181566790E-2
2.759500250E1,4.565794766E-1,-1.261132061E-1,-1.248915419E-1
2.761511250E1,5.886501074E-1,4.750801250E-2,-1.869708598E-1
2.763522150E1,7.324716449E-1,9.943155199E-2,-2.925714552E-1
2.765533050E1,8.129736185E-1,1.576590389E-1,-4.131843448E-1
2.767544050E1,8.025044203E-1,1.078740209E-1,-4.799682796E-1
2.769554950E1,7.245311141E-1,-3.453577757E-1,-5.231155753E-1
2.771565850E1,6.097987294E-1,-6.459494829E-1,-5.597580671E-1
2.773576850E1,5.561800003E-1,-3.916636705E-1,-5.801301003E-1
2.775587750E1,4.684211612E-1,-4.267391935E-2,-4.596094191E-1
2.777598650E1,4.540427029E-1,7.273932546E-2,-2.455335259E-1
2.779609650E1,6.472529173E-1,2.353588343E-1,-4.156133533E-2
2.781620550E1,8.545828462E-1,3.042045236E-1,1.222139224E-1
2.783631450E1,8.326430321E-1,3.993837535E-1,3.478935063E-1
2.785642450E1,8.915321827E-1,6.077010036E-1,3.883895278E-1
2.787653350E1,7.902568579E-1,3.765870333E-1,3.987661004E-1
2.789664350E1,5.592460036E-1,-2.087942697E-2,4.840030670E-1
2.791675250E1,3.862932920E-1,-5.017915275E-3,4.733434916E-1
2.793686150E1,3.220249116E-1,2.067595273E-1,3.759846389E-1
2.795697150E1,3.347665071E-1,3.010854125E-1,2.873691916E-1
2.797708050E1,3.713689744E-1,1.118213236E-1,1.998689622E-1
2.799718950E1,4.259214997E-1,-1.730525792E-1,1.539574564E-1
2.801729950E1,5.283562541E-1,-4.060499966E-1,1.534627080E-1
2.803740850E1,6.247778535E-1,-4.407245219E-1,1.856465489E-1
2.805751750E1,7.090869546E-1,-4.133653641E-1,1.782305241E-1
2.807762750E1,7.417473197E-1,-2.962048352E-1,9.034304321E-2
2.809773650E1,6.955312490E-1,-1.519280076E-1,-2.090219408E-2
2.811784550E1,6.204637885E-1,-2.253694832E-2,-8.847098053E-2
2.813795550E1,5.349509120E-1,3.818504512E-2,-8.371198177E-2
2.815806450E1,4.634836912E-1,-2.036990598E-2,-6.273489445E-2
2.817817450E1,4.042909443E-1,-8.754641563E-2,-7.390918583E-2
2.819828350E1,3.625352681E-1,-1.092870235E-1,-1.272359639E-1
2.821839250E1,2.628906667E-1,-1.676864922E-2,-1.423095614E-1
2.823850250E1,1.674088836E-1,2.387745678E-1,-4.596470296E-2
2.825861150E1,1.903012693E-1,4.877743125E-1,1.334262490E-1
2.827872050E1,3.424150944E-1,3.445087969E-1,2.988599241E-1
2.829883050E1,3.973764479E-1,-1.427027881E-1,3.918891549E-1
2.831893950E1,5.294463634E-1,1.688398123E-1,4.233141541E-1
2.833904850E1,7.396323085E-1,5.019154549E-1,1.852987856E-1
2.835915850E1,8.710572720E-1,2.505013049E-1,-1.426029950E-1
2.837926750E1,7.255300283E-1,-1.297194958E-1,-3.337545395E-1
2.839937750E1,4.599971175E-1,-2.547470033E-1,-3.715916276E-1
2.841948650E1,3.928611279E-1,-3.114343286E-1,-2.066844553E-1
2.843959533E1,5.254000425E-1,-4.593194425E-1,1.512428466E-2
2.845970533E1,8.040840626E-1,-2.815049291E-1,4.144387320E-2
2.847981433E1,1.120957732E0,-6.018946320E-2,-6.861745566E-2
2.849992333E1,1.392999291E0,-1.733745784E-1,-2.731354833E-1
2.852003333E1,1.607558250E0,-4.565519691E-1,-4.901916981E-1
2.854014233E1,1.792746782E0,-6.168359518E-1,-6.320459247E-1
2.856025133E1,1.937310100E0,-6.720625162E-1,-6.441854239E-1
2.858036133E1,2.000730276E0,-6.080564260E-1,-5.145763159E-1
2.860047033E1,1.986532450E0,-4.693487287E-1,-3.213781714E-1
2.862058033E1,1.941612244E0,-3.832820356E-1,-1.177007332E-1
2.864068933E1,1.880855203E0,-3.142850995E-1,4.192367569E-2
2.866079833E1,1.779086232E0,-3.348377347E-1,1.365568340E-1
2.868090833E1,1.609049439E0,-3.548240364E-1,1.507271230E-1
2.870101733E1,1.360294104E0,-2.499116510E-1,1.526235342E-1
2.872112633E1,1.021094918E0,-1.101713330E-1,1.263132542E-1
2.874123633E1,7.049353719E-1,7.366720587E-2,1.374649704E-1
2.876134533E1,4.948184788E-1,1.922904998E-1,1.639106274E-1
2.878145433E1,3.617830276E-1,1.528325826E-1,1.555984169E-1
2.880156433E1,2.874166369E-1,1.357079856E-2,7.136289030E-2
2.882167333E1,1.961155236E-1,-1.820495576E-1,-3.197637945E-2
2.884178333E1,1.892080009E-1,-1.394156665E-1,-1.002803445E-1
2.886189233E1,3.132800758E-1,2.373030782E-2,-1.490185857E-1
2.888200133E1,5.327554941E-1,1.574769914E-1,-1.921977550E-1
2.890211133E1,7.883076668E-1,2.534931898E-1,-2.641100883E-1
2.892222033E1,1.029362798E0,2.935519218E-1,-3.419831991E-1
2.894232933E1,1.150875807E0,-1.448221803E-1,-3.989041448E-1
2.896243933E1,1.055113673E0,-7.776572704E-1,-4.460341334E-1
2.898254833E1,1.074399710E0,-7.863411307E-1,-5.959789753E-1
2.900265833E1,1.140975356E0,-4.584754407E-1,-5.800217986E-1
2.902276733E1,1.155244827E0,-2.025318742E-1,-4.081777930E-1
2.904287633E1,1.305387020E0,2.472727597E-1,-1.469850242E-1
2.906298633E1,1.522148252E0,7.543922663E-1,9.595344961E-2
2.908309533E1,1.736708760E0,6.476129889E-1,3.254733980E-1
2.910320433E1,1.841251612E0,5.095846057E-1,4.197455943E-1
2.912331433E1,1.806858301E0,4.303012192E-1,3.668217659E-1
2.914342333E1,1.546059966E0,5.450889468E-2,3.672015667E-1
2.916353333E1,1.179728031E0,-2.636733353E-1,4.476207793E-1
2.918364233E1,9.424807429E-1,-1.434005797E-1,4.753867388E-1
2.920375133E1,7.779639363E-1,-9.150549769E-2,4.097910821E-1
2.922386133E1,6.667780876E-1,-1.499381959E-1,3.038286269E-1
2.924397033E1,6.409110427E-1,-1.207532659E-1,1.929739118E-1
2.926407933E1,6.984091997E-1,-1.641961932E-1,1.446497291E-1
2.928418933E1,8.470289111E-1,-2.959652245E-1,1.470196694E-1
2.930429833E1,9.928818345E-1,-3.828516304E-1,1.943606734E-1
2.932440833E1,1.113302946E0,-3.784362972E-1,1.451810747E-1
2.934451733E1,1.151887536E0,-2.638984621E-1,-3.438006621E-3
2.936462633E1,1.101864576E0,-8.852507919E-2,-1.532427222E-1
2.938473633E1,9.833192229E-1,-1.651700959E-2,-2.297590673E-1
2.940484533E1,8.077804446E-1,-7.088693231E-2,-1.905780137E-1
2.942495433E1,6.829211116E-1,-2.057447433E-1,-8.955942094E-2
2.944506438E1,6.872338057E-1,-4.094018042E-1,-7.789836824E-2
2.946517337E1,6.891242266E-1,-4.134116173E-1,-1.263669282E-1
2.948528337E1,5.191441178E-1,3.285693936E-3,-7.135806978E-2
2.950539238E1,3.908840418E-1,4.704812765E-1,3.343172371E-2
2.952550137E1,4.365286529E-1,4.727882147E-1,1.397592574E-1
2.954561137E1,2.053044289E-1,6.261643767E-2,2.962562740E-1
2.956572038E1,2.274042517E-1,5.418477952E-2,2.699053586E-1
2.958582937E1,4.876204431E-1,2.281006277E-1,-4.265132546E-2
2.960593937E1,5.850743651E-1,5.556044728E-2,-2.597636282E-1
2.962604838E1,4.626298547E-1,-1.814900339E-1,-3.478546739E-1
2.964615837E1,3.231124878E-1,-1.923639327E-1,-2.746953964E-1
2.966626737E1,4.317979515E-1,-3.208997548E-1,-6.594885886E-2
2.968637638E1,7.605200410E-1,-2.636740506E-1,1.114470586E-1
2.970648637E1,1.098184705E0,-1.916857362E-1,1.132107377E-1
2.972659537E1,1.353341699E0,-1.805880070E-1,-5.313406512E-2
2.974670438E1,1.500244379E0,-1.826907247E-1,-3.026489913E-1
2.976681437E1,1.583083034E0,-2.435004562E-1,-4.875984490E-1
2.978692338E1,1.629259229E0,-3.494755924E-1,-5.264010429E-1
2.980703338E1,1.631720066E0,-4.869714379E-1,-4.058473408E-1
2.982714237E1,1.597548246E0,-5.238274336E-1,-2.488906831E-1
2.984725138E1,1.554099202E0,-4.210309088E-1,-1.202804446E-1
2.986736137E1,1.522328019E0,-3.109757900E-1,-4.561908916E-2
2.988747037E1,1.530159116E0,-3.001072109E-1,1.678589918E-2
2.990757938E1,1.553303361E0,-3.066710234E-1,1.352536771E-2
2.992768937E1,1.510318637E0,-2.651300430E-1,-1.742343791E-2
2.994779837E1,1.370654345E0,-1.777841747E-1,-1.875172369E-2
2.996790838E1,1.214063883E0,-3.314449638E-2,2.273057401E-2
2.998801737E1,1.078954935E0,7.617019117E-2,7.706435770E-2
3.000812637E1,9.267811179E-1,7.386185974E-2,9.685757011E-2
3.002823638E1,7.845297456E-1,2.620832995E-2,4.465191811E-2
3.004834537E1,6.742405891E-1,-9.108024091E-2,-3.007062152E-2
3.006845537E1,5.723180771E-1,-1.482227445E-1,-7.917224616E-2
3.008856438E1,5.312429667E-1,-3.555089980E-2,-5.541366339E-2
3.010867337E1,5.344174504E-1,1.187239513E-1,2.178776078E-2
3.012878337E1,5.576170683E-1,2.246639729E-1,7.486236840E-2
3.014889238E1,5.520610213E-1,2.534786165E-1,9.545894712E-2
3.016900237E1,5.182538629E-1,1.942709386E-1,6.512449682E-2
3.018911138E1,4.861213863E-1,8.163705468E-2,2.581992885E-3
3.020922037E1,3.699467480E-1,-3.350834250E-1,-6.205551326E-2
3.022933037E1,1.612646878E-1,-6.563885808E-1,-6.244560704E-2
3.024943938E1,2.318925112E-1,-6.192191839E-1,-2.079324275E-1
3.026954837E1,1.691028625E-1,-1.646953672E-1,-2.008168846E-1
3.028965837E1,-1.397524923E-1,1.579273790E-1,-7.792039961E-2
3.030976738E1,-4.063877761E-1,2.878983617E-1,6.531383097E-2
3.032987737E1,-4.266100526E-1,5.212928057E-1,2.073101401E-1
3.034998637E1,-4.491637349E-1,5.144119859E-1,3.559461832E-1
3.037009538E1,-6.040250063E-1,3.519621491E-1,4.247223735E-1
3.039020537E1,-8.913274407E-1,2.251737416E-1,4.524000883E-1
3.041031437E1,-1.264902234E0,1.347282678E-1,4.186923802E-1
3.043042438E1,-1.547003865E0,2.467967272E-1,4.575518072E-1
3.045053246E1,-1.782595873E0,4.534820616E-1,5.318550467E-1
3.047064146E1,-1.970585942E0,6.369356513E-1,5.351449251E-1
3.049075146E1,-2.126938820E0,6.801003814E-1,5.062173009E-1
3.051086046E1,-2.307899714E0,5.279988647E-1,5.075810552E-1
3.053096946E1,-2.447998285E0,3.497903049E-1,5.366064310E-1
3.055107946E1,-2.572413921E0,2.989086509E-1,5.723899603E-1
3.057118846E1,-2.651871204E0,4.697081745E-1,5.624534488E-1
3.059129846E1,-2.782717943E0,6.646295190E-1,4.591400027E-1
3.061140746E1,-2.990268469E0,7.905992866E-1,2.683475912E-1
3.063151646E1,-3.150132656E0,7.396091223E-1,1.828802750E-2
3.065162646E1,-3.286694765E0,3.420670629E-1,-1.884433478E-1
3.067173546E1,-3.501841784E0,-1.113641709E-1,-1.912261695E-1
3.069184546E1,-3.688354254E0,-2.725764811E-1,1.261395961E-1
3.071195446E1,-3.734959841E0,-4.101465642E-1,4.412254989E-1
3.073206346E1,-3.639913797E0,-3.836748004E-1,6.390569806E-1
3.075217346E1,-3.426702976E0,-5.599580705E-2,7.217158675E-1
3.077228246E1,-3.115931511E0,1.245264113E-1,6.470917463E-1
3.079239246E1,-2.820048094E0,4.748217165E-1,3.968602121E-1
3.081250146E1,-2.594082832E0,4.908634424E-1,3.961850889E-4
3.083261046E1,-2.558321714E0,1.952064186E-1,-4.677919671E-2
3.085272046E1,-2.697734118E0,5.528467149E-2,1.896769367E-2
3.087282946E1,-2.862460613E0,1.300680637E-1,-1.665058546E-2
3.089293946E1,-3.075652122E0,8.901446313E-2,9.727590531E-2
3.091304846E1,-3.201478481E0,3.398337960E-2,2.548792958E-1
3.093315746E1,-3.188439369E0,2.602574974E-2,3.625185788E-1
3.095326746E1,-3.062538385E0,1.438352466E-1,3.713484108E-1
