"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.343521308E1,3.640989773E-3,5.454317201E-3,-2.322962042E-3
3.345532508E1,9.644422680E-4,1.308997534E-2,1.757883932E-3
3.347543708E1,2.855929779E-3,1.512261666E-2,4.377607722E-3
3.349554908E1,2.683023224E-3,1.458506845E-2,7.568572182E-4
3.351566108E1,2.860766137E-3,9.619455785E-3,6.636191974E-4
3.353577308E1,3.878500545E-3,1.205336861E-2,-3.785093082E-3
3.355588508E1,6.950276904E-3,1.439081505E-2,5.343990633E-4
3.357599708E1,3.433793318E-3,1.445177011E-2,-1.047041849E-3
3.359610908E1,2.617059043E-3,1.372349076E-2,2.331963507E-3
3.361622108E1,2.748928498E-3,1.214423217E-2,-4.176479764E-3
3.363633308E1,5.383132026E-3,1.577774063E-2,-7.333741523E-3
3.365644508E1,6.789292675E-3,1.939783990E-2,-6.222740281E-3
3.367655708E1,9.517323226E-3,2.783267573E-2,-7.641382515E-3
3.369666908E1,6.249623839E-3,3.004979715E-2,-5.701266229E-3
3.371678108E1,6.697258912E-3,3.358035535E-2,-6.240612827E-3
3.373689308E1,6.418622099E-3,3.267259151E-2,-6.679684389E-3
3.375700508E1,8.813899010E-3,2.869988605E-2,-7.261723746E-3
3.377711708E1,1.126990840E-2,3.834931180E-2,-6.005454808E-3
3.379722908E1,1.097872481E-2,4.433281347E-2,-3.274425864E-3
3.381734108E1,1.149920467E-2,3.216568381E-2,-5.339665338E-3
3.383745308E1,1.051679347E-2,1.799679920E-2,-1.308843959E-3
3.385756508E1,9.328391403E-3,3.202623874E-2,-4.574988037E-3
3.387767708E1,1.031900384E-2,3.476877138E-2,-2.562551759E-3
3.389778908E1,3.647687612E-3,2.523943409E-2,4.476943519E-3
3.391790108E1,-1.763084671E-3,1.733261161E-2,5.456061568E-3
3.393801308E1,2.487894613E-3,2.286688425E-2,1.985218376E-3
3.395812508E1,2.673433628E-3,2.327142656E-2,-1.288719941E-3
3.397823708E1,6.892889738E-3,1.864283346E-2,-6.960702129E-3
3.399834908E1,1.047206577E-2,1.897237822E-2,-2.218916547E-3
3.401846108E1,7.471299730E-3,1.953985170E-2,-4.698208999E-3
3.403857308E1,5.170764402E-3,2.536576614E-2,-3.725396236E-3
3.405868508E1,6.323645357E-3,3.801867366E-2,-4.414540599E-4
3.407879683E1,8.148262277E-3,4.417771846E-2,-3.626218298E-3
3.409890883E1,1.587355882E-2,4.719165713E-2,-4.726366606E-3
3.411902083E1,1.699341834E-2,3.684630245E-2,-6.934396923E-3
3.413913283E1,1.473823935E-2,3.029539809E-2,-7.719690446E-3
3.415924483E1,1.109729428E-2,2.412822284E-2,-7.370122243E-3
3.417935683E1,5.744282156E-3,2.506830357E-2,-4.607071634E-3
3.419946883E1,2.955293516E-3,2.268189564E-2,-1.761119347E-3
3.421958083E1,3.414914710E-3,1.840189099E-2,-1.612576423E-3
3.423969283E1,3.033534624E-3,1.754189655E-2,7.276165998E-4
3.425980483E1,4.291430581E-3,1.379211992E-2,-3.876346862E-3
3.427991683E1,8.084907196E-3,1.317176130E-2,-3.740875516E-3
3.430002883E1,1.086845901E-2,1.285197400E-2,-4.084763583E-3
3.432014083E1,1.140572969E-2,1.621090993E-2,-7.146358956E-3
3.434025283E1,8.364887908E-3,1.252673753E-2,-7.129100151E-3
3.436036483E1,8.180011064E-3,6.705501117E-3,-6.113893352E-3
3.438047683E1,6.571727339E-3,6.877008826E-3,-5.584722850E-3
3.440058883E1,3.889842425E-3,4.055393860E-3,-6.939855404E-3
3.442070083E1,2.476879628E-3,-4.200248979E-3,-8.023254573E-3
3.444081283E1,1.230251743E-3,-1.109726168E-2,-4.176845774E-3
3.446092483E1,-2.602401190E-3,-1.432906091E-2,-4.264771938E-3
3.448103683E1,-6.258388981E-3,-1.080063917E-2,-1.582435798E-3
3.450114883E1,-2.611189615E-3,-5.185096990E-3,-2.899901709E-3
3.452126083E1,-7.993150502E-4,-8.914905600E-3,-4.456351977E-3
3.454137283E1,-1.959527843E-3,-1.743707061E-2,-5.136888940E-3
3.456148483E1,-4.799367860E-3,-2.139015682E-2,-7.084432524E-3
3.458159683E1,-6.050377153E-3,-2.641819790E-2,-3.466169816E-3
3.460170883E1,-6.579985842E-3,-2.725087106E-2,-1.749446848E-3
3.462182083E1,-7.361568511E-3,-1.432085969E-2,-3.461337648E-3
3.464193283E1,-8.851520251E-4,-9.826733731E-4,-8.087419905E-3
3.466204483E1,-4.925715271E-3,-1.585249417E-2,-7.823161781E-3
3.468215683E1,-4.268824589E-3,-2.789120004E-2,-5.142131355E-3
3.470226783E1,5.297004827E-4,-1.877254248E-2,-3.853636794E-3
3.472237983E1,-9.783289861E-4,-1.386506669E-2,4.637013189E-3
3.474249183E1,-5.855647381E-3,-2.068910562E-2,5.736108404E-3
3.476260383E1,-6.877124775E-3,-2.140560560E-2,7.731589489E-3
3.478271583E1,-6.580120418E-3,-2.056803182E-2,3.581028432E-3
3.480282783E1,-6.161378231E-3,-1.927336864E-2,2.366410568E-3
3.482293983E1,-6.063918583E-3,-1.938958466E-2,1.137428801E-3
3.484305183E1,-3.152649384E-3,-2.358678170E-2,-1.679704525E-3
3.486316383E1,-3.846796229E-3,-2.227778733E-2,1.665325370E-3
3.488327583E1,-8.161063306E-4,-1.903208904E-2,1.408529584E-3
3.490338783E1,-2.065689769E-3,5.936878733E-4,4.929372575E-3
3.492349983E1,-2.860627836E-3,8.976273239E-3,1.606203150E-3
3.494361183E1,-8.341157809E-6,1.248871349E-2,-1.458324259E-4
3.496372383E1,4.669964314E-3,1.042860001E-2,-2.442991827E-3
3.498383583E1,5.366003606E-3,1.059595682E-2,-5.932240281E-3
3.500394783E1,5.377819762E-3,4.746909719E-3,-5.378260743E-3
3.502405983E1,1.779316226E-3,-7.719345391E-3,-3.768971190E-3
3.504417183E1,-1.193095581E-3,-7.344960701E-3,-9.270951850E-4
3.506428383E1,-2.052983735E-3,-7.093607914E-3,8.732505376E-4
3.508439592E1,-4.123806022E-3,-8.179008961E-3,2.029321389E-3
3.510450792E1,-2.096706070E-3,-1.363960840E-2,1.863364945E-3
3.512461992E1,-6.291790400E-3,-1.558463089E-2,4.408904351E-3
3.514473192E1,-4.432616755E-3,-2.130402066E-2,2.208784223E-3
3.516484392E1,-4.961983766E-3,-1.887852326E-2,-7.034651935E-4
3.518495592E1,-6.001473404E-3,-1.576347649E-2,8.688822272E-4
3.520506792E1,-9.952215478E-3,-1.243633591E-2,6.712585455E-4
3.522517992E1,-6.869153585E-3,-1.306936704E-2,1.228806213E-3
3.524529092E1,-6.765256170E-3,-1.895410568E-2,-1.447335468E-3
3.526540292E1,-7.057515439E-3,-2.831261046E-2,-5.953645334E-3
3.528551492E1,-7.881218567E-3,-2.572071925E-2,-5.235190969E-3
3.530562692E1,-1.309035625E-2,-2.006767504E-2,2.244021045E-3
3.532573892E1,-1.753611676E-2,-1.822583750E-2,3.855942050E-3
3.534585092E1,-1.678595692E-2,-1.502348855E-2,4.041571636E-3
3.536596292E1,-1.174830832E-2,-1.472617500E-2,3.181837499E-3
3.538607492E1,-9.947201237E-3,-1.840709522E-2,5.383672658E-3
3.540618692E1,-1.027911250E-2,-2.421224862E-2,3.807497211E-3
3.542629892E1,-5.811270792E-3,-1.211804152E-2,4.488375969E-3
3.544641092E1,-3.117726184E-3,4.417001735E-3,4.693886731E-3
3.546652292E1,-4.180870019E-3,9.115509689E-3,8.225568570E-3
3.548663492E1,-4.391002003E-3,8.999181911E-3,7.692416199E-3
3.550674692E1,1.317168935E-4,1.207065769E-2,4.026142880E-3
3.552685892E1,-8.423690451E-4,1.410616562E-2,3.091414692E-3
3.554697092E1,-5.246357759E-4,3.504442750E-3,6.131869275E-3
3.556708292E1,-2.182434313E-3,-2.104920335E-3,1.157662459E-2
3.558719492E1,-4.760973155E-3,-2.767784055E-3,9.183537215E-3
3.560730692E1,-5.585529376E-3,-9.894028306E-3,7.442355622E-3
3.562741792E1,-2.768713981E-3,-1.125857793E-2,3.741108347E-3
3.564752992E1,1.601957250E-3,-8.905834518E-3,-1.150296303E-3
3.566764192E1,-2.728558378E-3,-8.163239807E-3,1.069176476E-3
3.568775392E1,-5.364781246E-3,-1.112440974E-2,2.962476341E-3
3.570786592E1,-4.710158333E-3,-5.271791480E-3,5.260974169E-3
3.572797792E1,-2.267831471E-3,3.747481853E-3,8.434148505E-3
3.574808992E1,-2.827697434E-3,2.904964145E-3,4.225904122E-3
3.576820192E1,-2.375098644E-3,-7.614041679E-3,1.983954804E-3
3.578831392E1,-1.252970193E-3,-1.043321192E-2,-3.462108725E-4
3.580842592E1,1.504387008E-3,-6.909315940E-3,6.118758465E-4
3.582853792E1,-1.017389819E-3,-6.832777057E-3,1.975556603E-3
3.584864992E1,-4.178039264E-3,-5.235881545E-4,2.114371862E-3
3.586876192E1,-4.734480754E-3,-2.654652111E-3,3.040323732E-3
3.588887392E1,-8.002575487E-3,-1.040402241E-2,3.012513509E-3
3.590898592E1,-4.917508923E-3,-9.175827727E-3,1.999643398E-3
3.592909792E1,-1.368887024E-3,-6.164324004E-3,-2.912616357E-3
3.594920892E1,-2.272162121E-3,-1.675555669E-2,-6.386259338E-4
3.596932092E1,-6.856447086E-3,-1.490146481E-2,5.173041485E-3
3.598943292E1,-5.410214886E-3,-1.040508784E-2,7.623037323E-3
3.600954492E1,-5.748444237E-3,-6.537327543E-3,5.075203255E-3
3.602965692E1,-1.918139984E-3,-5.676857661E-3,2.853311016E-4
3.604976892E1,1.564100850E-3,-3.371785861E-3,-3.372764215E-3
3.606988092E1,3.141613561E-4,-7.033472881E-3,-2.353269374E-3
3.608999329E1,-3.626842750E-3,-6.771737710E-3,3.575743642E-3
3.611010529E1,-3.297894262E-3,-1.152659766E-2,3.255678574E-3
3.613021729E1,-3.316003829E-3,-1.080701221E-2,3.088698257E-3
3.615032929E1,-1.769838855E-4,-6.467338651E-3,-1.158025116E-3
3.617044129E1,2.620327868E-4,-5.159778986E-3,-2.351221861E-3
3.619055329E1,3.873534966E-3,-4.375052173E-3,-2.803894458E-3
3.621066529E1,4.231522791E-3,-1.603446901E-3,-1.621735748E-3
3.623077629E1,1.771818846E-3,-4.186661448E-3,1.058482099E-3
3.625088829E1,2.957634395E-3,-2.210967243E-3,2.927168738E-3
3.627100029E1,4.098918289E-3,7.940041833E-3,3.381998511E-3
3.629111229E1,4.080817569E-3,1.939786971E-2,5.413927138E-3
3.631122429E1,2.343362430E-3,1.453030109E-2,2.786781872E-3
3.633133629E1,7.581454236E-3,9.963407181E-3,1.737858838E-4
3.635144829E1,1.216521766E-2,2.055783570E-2,-3.715411760E-3
3.637156029E1,1.173362788E-2,3.022340499E-2,-4.703467712E-3
3.639167229E1,5.547794979E-3,2.175386064E-2,1.074816100E-3
3.641178429E1,-1.495476463E-3,8.945014328E-3,3.656814806E-3
3.643189629E1,-5.770509015E-4,9.724467993E-3,4.154251888E-3
3.645200829E1,2.914077835E-3,1.334519312E-2,-2.968841698E-3
3.647212029E1,8.413583972E-3,1.199417375E-2,-4.243842792E-3
3.649223129E1,1.016387250E-2,8.532649837E-3,-6.978928111E-3
3.651234329E1,4.156928509E-3,7.519951090E-3,-4.940644838E-3
3.653245529E1,1.795253949E-3,1.005762909E-2,-2.436865587E-3
3.655256729E1,-2.511277562E-4,2.299222723E-2,3.557880991E-4
3.657267929E1,-1.477491111E-3,2.753349766E-2,3.087577410E-3
3.659279129E1,4.791163839E-3,2.773126774E-2,1.799918362E-3
3.661290329E1,3.811790841E-3,2.602689900E-2,-1.398436143E-3
3.663301529E1,8.857263252E-3,2.381113917E-2,-5.417391658E-3
3.665312729E1,1.200951729E-2,3.008800000E-2,-8.391773328E-3
3.667323929E1,1.064363681E-2,3.027144633E-2,-7.434962783E-3
3.669335129E1,8.921864443E-3,3.123471141E-2,-4.146551713E-3
3.671346329E1,6.397462450E-3,2.648267522E-2,-4.156468436E-3
3.673357429E1,5.353898741E-3,1.377374958E-2,-1.518176752E-3
3.675368629E1,4.402883817E-3,1.745477132E-2,5.998353008E-4
3.677379829E1,5.390360486E-3,1.952052116E-2,1.858896809E-3
3.679391029E1,3.845118685E-3,2.104306221E-2,3.886055201E-4
3.681402229E1,3.586266888E-3,2.213585004E-2,1.079503272E-4
3.683413429E1,3.773364704E-3,1.853595674E-2,-2.888191084E-4
3.685424629E1,4.645588342E-3,2.033785172E-2,-2.647519577E-3
3.687435829E1,5.649904255E-3,2.064731345E-2,-2.047714777E-3
3.689447029E1,1.386236632E-3,2.018120140E-2,-1.997872023E-3
3.691458229E1,2.023388166E-3,2.139651589E-2,-2.564205788E-3
3.693469429E1,5.095396191E-3,2.197330073E-2,-2.425411949E-3
3.695480529E1,5.070606712E-3,2.119028196E-2,-2.726268722E-3
3.697491729E1,6.581062451E-3,2.212164365E-2,-6.084619556E-3
3.699502929E1,6.581964903E-3,2.662839554E-2,-2.322552260E-3
3.701514129E1,7.882530801E-3,3.330270946E-2,-2.153134905E-3
3.703525329E1,7.817020640E-3,3.693737090E-2,-3.451326396E-3
3.705536529E1,1.025055442E-2,3.459961712E-2,-4.470598418E-3
3.707547729E1,8.956455626E-3,3.419998288E-2,-6.245512981E-3
3.709559333E1,8.631792851E-3,1.713065244E-2,-8.923135698E-3
3.711570533E1,6.811597850E-3,1.348878630E-2,-2.439280739E-3
3.713581733E1,5.407647695E-3,2.895179391E-2,3.654785978E-4
3.715592833E1,7.560761645E-3,3.101340309E-2,3.361412673E-4
3.717604033E1,7.489023264E-3,1.774468273E-2,-3.244786290E-3
3.719615233E1,1.212340221E-2,1.834846660E-2,-8.580366150E-3
3.721626433E1,1.573482342E-2,3.339538351E-2,-1.138744038E-2
3.723637633E1,1.068359800E-2,2.412694134E-2,-3.597366624E-3
3.725648833E1,2.479495015E-3,3.108366858E-3,4.464677535E-3
3.727660033E1,-1.594868023E-3,-9.196124971E-3,4.937859718E-3
3.729671233E1,-4.776485730E-3,-1.138892211E-2,1.896509319E-3
3.731682433E1,-3.210044699E-3,-1.105432026E-2,-1.967061311E-3
3.733693633E1,-4.110695329E-3,-1.917866804E-2,-5.891905166E-3
3.735704733E1,-4.873530008E-3,-2.796326950E-2,-4.863372073E-3
3.737715933E1,-7.786077913E-3,-3.052894957E-2,-2.937394893E-3
3.739727133E1,-1.171628013E-2,-2.593771555E-2,3.759468673E-4
3.741738333E1,-7.589780260E-3,-1.563810185E-2,3.585137893E-3
3.743749533E1,-5.027430132E-3,-1.547901146E-2,5.195311969E-4
3.745760733E1,-1.653780462E-3,-9.175691754E-3,2.302514622E-3
3.747771933E1,5.986588076E-4,-1.270922180E-2,-3.694635816E-3
3.749783133E1,-1.776007703E-3,-1.273158658E-2,-2.258534543E-3
3.751794333E1,-5.133120343E-3,-1.644520275E-2,-3.446025657E-4
3.753805433E1,-4.244033247E-3,-2.244360745E-2,-4.887224641E-4
3.755816633E1,-1.301475451E-3,-1.174979471E-2,-5.591741065E-4
3.757827833E1,-1.333923079E-3,-7.947483100E-3,4.120002501E-3
3.759839033E1,-2.688307781E-3,-8.121335879E-3,2.485128585E-3
3.761850233E1,-2.113925293E-3,-9.846845642E-3,2.593007870E-3
3.763861433E1,-1.943848329E-3,-1.177103259E-2,3.101364244E-3
3.765872633E1,-2.366015688E-4,-1.124735363E-2,3.529886715E-3
3.767883833E1,-2.296761144E-3,-1.196955331E-2,7.088913582E-3
3.769895033E1,-2.578894608E-3,-1.350476593E-2,5.801560357E-3
3.771906133E1,-6.243367214E-3,-2.052298933E-2,4.988560453E-3
3.773917333E1,-7.365374826E-3,-2.351019159E-2,3.281230340E-3
3.775928533E1,-2.518336056E-3,-2.004851960E-2,3.286718624E-3
3.777939733E1,-5.936923437E-3,-2.121843584E-2,3.731559264E-5
3.779950933E1,-6.282305345E-3,-2.454083785E-2,-2.100280952E-3
3.781962133E1,-7.085520774E-3,-2.095873095E-2,3.690626181E-4
3.783973333E1,-3.809634596E-3,-1.774392463E-2,-8.652276301E-5
3.785984533E1,-5.057127681E-3,-1.307982579E-2,-1.558902906E-3
3.787995633E1,-6.066459231E-3,-1.274335757E-2,-1.222339692E-3
3.790006833E1,-3.168747993E-3,-1.369517762E-2,-5.064340308E-3
3.792018033E1,-3.714429680E-3,-2.161861211E-2,-6.288454169E-4
3.794029233E1,-2.560314955E-3,-2.064687945E-2,6.486711209E-5
3.796040433E1,-4.891001154E-4,-1.181423292E-2,-5.653785774E-4
3.798051633E1,-1.989633311E-4,-1.772266347E-3,4.423779319E-4
3.800062833E1,-2.810949227E-3,-9.525941685E-3,8.245446952E-4
3.802074033E1,-4.422725644E-3,-1.958778873E-2,2.099543810E-3
3.804085133E1,-4.442940000E-3,-1.679089293E-2,-1.301388838E-4
3.806096333E1,-7.246741559E-3,-1.578053273E-2,1.377827022E-3
3.808107533E1,-6.791017950E-3,-2.319510281E-2,1.635659020E-3
3.810118317E1,-1.148922462E-2,-2.822165191E-2,5.321783945E-3
3.812129517E1,-1.131048240E-2,-2.170984261E-2,5.837639328E-3
3.814140717E1,-9.771429002E-3,-1.802100986E-2,5.540733226E-3
3.816151917E1,-7.260559127E-3,-1.794818789E-2,-1.075354405E-3
3.818163117E1,-6.490607746E-3,-2.129642479E-2,-2.970603760E-3
3.820174217E1,-1.139011793E-2,-2.354593761E-2,7.209689938E-4
3.822185417E1,-1.283456571E-2,-2.478048950E-2,5.872684997E-3
3.824196617E1,-8.119947277E-3,-8.445808664E-3,9.034415707E-3
3.826207817E1,-8.711070754E-3,-1.381446142E-3,1.162938587E-2
3.828219017E1,-6.465417333E-3,4.023034126E-3,4.096704535E-3
3.830230217E1,-4.551144317E-3,-7.751574274E-3,-9.122650954E-4
3.832241417E1,-3.082733601E-3,-1.049363799E-2,-1.469812589E-3
3.834252617E1,-4.905938171E-3,-9.667374194E-3,3.129525110E-3
3.836263717E1,-6.665786728E-3,-2.670607530E-3,6.983263884E-3
3.838274917E1,-1.207579486E-2,-1.478423364E-4,7.754537743E-3
3.840286117E1,-1.247992739E-2,-3.628004342E-3,9.341352619E-3
3.842297317E1,-1.451818459E-2,-1.123576239E-2,7.087208331E-3
3.844308517E1,-1.222119853E-2,-9.547356516E-3,5.419951398E-3
3.846319717E1,-6.579098292E-3,-9.051217698E-3,1.708711032E-3
3.848330917E1,-5.851981696E-3,-7.809643168E-3,1.709369011E-3
3.850342017E1,-4.787725396E-3,-9.133832529E-3,3.411432263E-3
3.852353217E1,-4.263338167E-3,-1.320956275E-3,4.283765331E-3
3.854364417E1,-3.056691028E-3,7.873103023E-4,1.427935436E-3
3.856375617E1,-2.809501952E-3,-2.625292633E-3,2.637555590E-4
3.858386817E1,-1.779287821E-3,-4.460043274E-3,-2.718236065E-4
3.860398017E1,-3.294955939E-3,-6.031355821E-3,-7.509034476E-4
3.862409217E1,-6.155443843E-4,-2.440501004E-3,1.705004834E-3
3.864420317E1,-2.939075057E-4,-3.330539446E-3,1.848955639E-3
3.866431517E1,-2.362587722E-3,-2.874825150E-3,-7.626639854E-5
3.868442717E1,1.928783022E-4,-6.999163888E-3,-3.025700105E-3
3.870453917E1,2.574539976E-3,-7.593698800E-3,-4.772144370E-3
3.872465117E1,3.310843604E-3,-4.998910241E-3,-4.111181013E-3
3.874476317E1,3.501995467E-3,-7.930262946E-4,-4.178536125E-3
3.876487517E1,4.393824842E-3,5.581201985E-3,-1.238383818E-3
3.878498617E1,7.825402543E-3,1.119055599E-2,-3.328866325E-3
3.880509817E1,7.022073027E-3,4.994729999E-3,-4.170705564E-3
3.882521017E1,1.035342179E-2,7.551364601E-3,-2.063612454E-3
3.884532217E1,9.644509293E-3,2.595986240E-2,-3.884442151E-3
3.886543417E1,1.095357910E-2,3.345861658E-2,-3.375292523E-3
3.888554617E1,1.090228837E-2,2.543319948E-2,-5.942388438E-3
3.890565817E1,8.740861900E-3,1.434900705E-2,-1.112963539E-2
3.892576917E1,1.054079272E-2,1.399768423E-2,-1.057200972E-2
3.894588117E1,5.851446651E-3,7.028372027E-3,-3.726982279E-3
3.896599317E1,4.100609804E-4,2.875895705E-3,4.567875527E-3
3.898610517E1,-4.109815694E-3,5.456884392E-3,5.005437881E-3
3.900621717E1,2.663141349E-4,3.562504193E-3,6.151697016E-5
3.902632917E1,1.293761772E-3,2.755832626E-3,-4.278902896E-3
3.904644117E1,7.812750526E-3,4.214880522E-3,-9.318153374E-3
3.906655217E1,9.154948406E-3,2.431355882E-3,-6.950933021E-3
3.908666446E1,8.355399594E-3,6.271205377E-3,-3.635749687E-3
3.910677646E1,6.286294200E-3,1.568074897E-2,-2.898151986E-3
3.912688846E1,8.803510107E-3,2.815408260E-2,-2.305008238E-3
3.914700046E1,5.962016527E-3,3.672738001E-2,3.595062299E-5
3.916711246E1,1.209554262E-2,3.997936472E-2,-2.962236293E-3
3.918722346E1,1.106759440E-2,3.609184176E-2,-3.884101054E-3
3.920733546E1,1.232131198E-2,3.196868300E-2,-7.543590851E-3
3.922744746E1,9.141759947E-3,2.556126565E-2,-7.036202587E-3
3.924755946E1,1.094013266E-2,2.871425450E-2,-6.058854982E-3
3.926767146E1,9.218096733E-3,3.445016593E-2,-2.835162915E-3
3.928778346E1,4.245942924E-3,2.901236713E-2,-4.863761424E-4
3.930789446E1,1.405576360E-3,1.973975077E-2,-1.454628771E-3
3.932800646E1,-2.399527875E-4,1.155678090E-2,-3.189936513E-3
3.934811846E1,5.169193726E-3,9.065127000E-3,-5.371331237E-3
3.936823046E1,7.239634171E-3,1.244686171E-2,-5.213099532E-3
3.938834246E1,1.002423558E-2,1.396699436E-2,-5.101513118E-3
3.940845446E1,2.075062832E-3,1.468252018E-2,8.254487766E-4
3.942856646E1,1.201747917E-3,1.832994074E-2,4.364015069E-3
3.944867746E1,3.062633332E-3,2.391065285E-2,2.705769613E-3
3.946878946E1,4.212852567E-3,1.447906718E-2,-4.556936678E-3
3.948890146E1,6.464857142E-3,6.788397208E-3,-4.855412990E-3
3.950901346E1,5.702696275E-3,5.042434204E-3,-5.817549303E-3
3.952912546E1,2.139113145E-3,7.808427326E-3,5.507156602E-4
3.954923746E1,5.617936258E-4,1.087347232E-2,3.322928678E-3
3.956934846E1,2.380729187E-3,1.021848433E-2,2.847877564E-3
3.958946046E1,1.587774721E-3,1.115224697E-2,-1.557684969E-3
3.960957246E1,2.988193650E-3,1.290176716E-2,-2.373725874E-3
3.962968446E1,5.372220650E-3,3.772976808E-3,-5.059855524E-3
3.964979646E1,8.695783094E-3,2.836948726E-3,-3.929907456E-3
3.966990846E1,4.221769981E-3,6.940281019E-3,-1.437891042E-3
3.969001946E1,5.308770575E-3,2.150307596E-2,-1.184076536E-3
3.971013146E1,9.327963926E-4,6.050023250E-3,-3.863322316E-3
3.973024346E1,3.309970722E-3,-4.102353007E-3,-3.288069973E-3
3.975035546E1,5.601583980E-3,3.136259038E-3,-4.674787633E-3
3.977046746E1,2.655933145E-3,-9.084171616E-4,-4.505602177E-3
3.979057946E1,-5.150623154E-3,-1.794481277E-2,1.998781227E-3
3.981069046E1,-8.239731193E-3,-2.439897880E-2,3.884214209E-3
3.983080246E1,-9.969079867E-3,-2.326580882E-2,1.088246470E-3
3.985091446E1,-7.157885004E-3,-2.744416706E-2,-3.311570268E-3
3.987102646E1,-3.798341844E-3,-2.826656029E-2,-2.699108562E-3
3.989113846E1,-3.894287511E-4,-2.135549486E-2,-1.111678779E-3
3.991124946E1,-4.164526705E-3,-2.556424960E-2,2.727127285E-4
3.993136146E1,-8.325414732E-3,-2.896989323E-2,3.953266423E-3
3.995147346E1,-5.874310154E-3,-1.749807596E-2,7.024026942E-3
3.997158546E1,-8.750823326E-3,-1.060410589E-2,6.869442761E-3
3.999169746E1,-5.590118468E-3,-8.096696809E-3,3.295455128E-3
4.001180946E1,-1.284585567E-3,-8.512947708E-3,3.008632688E-3
4.003192046E1,5.857196520E-4,-1.033523865E-2,1.370923128E-4
4.005203246E1,-4.293761740E-4,-1.029698364E-2,-1.428207324E-4
4.007214446E1,-6.911777891E-3,-1.762292720E-2,1.354995999E-3
4.009225696E1,-9.081120603E-3,-2.011509612E-2,3.313349094E-3
4.011236896E1,-7.801337168E-3,-1.656291448E-2,5.633866880E-3
4.013248096E1,-6.555612199E-3,-1.168976538E-2,4.269278143E-3
4.015259196E1,-4.177603405E-3,-1.854114793E-2,-1.632134663E-4
4.017270396E1,-3.320572199E-3,-2.204500325E-2,-2.297709871E-4
4.019281596E1,-3.786955494E-3,-1.883741654E-2,3.840042045E-3
4.021292796E1,-4.342122469E-3,-1.415061578E-2,5.250702612E-3
4.023303996E1,-4.302046727E-3,-1.575280353E-2,5.130599719E-3
4.025315096E1,-4.109697882E-3,-1.419989951E-2,5.908373278E-3
4.027326296E1,-1.341910334E-3,-1.561176870E-2,1.803366351E-3
4.029337496E1,-5.551697686E-3,-2.099052444E-2,-4.470095737E-4
4.031348696E1,-6.049743854E-3,-2.315461449E-2,1.141501125E-3
4.033359896E1,-8.572822437E-3,-2.082780935E-2,3.917313647E-3
4.035370996E1,-7.817119360E-3,-2.102319151E-2,5.938401911E-3
4.037382196E1,-1.236180309E-2,-1.612270810E-2,1.103382837E-2
4.039393396E1,-1.183456462E-2,-1.490926836E-2,1.080700755E-2
4.041404596E1,-1.534441113E-2,-1.483965665E-2,9.412122890E-3
4.043415796E1,-1.250002161E-2,-2.231227979E-2,4.027638584E-3
4.045426996E1,-9.197901003E-3,-2.407208085E-2,2.987006446E-3
4.047438096E1,-8.398753591E-3,-1.838581637E-2,5.557517521E-3
4.049449296E1,-5.037180148E-3,-1.621530391E-4,4.807359539E-3
4.051460496E1,-7.005988155E-3,-3.467238974E-3,7.486152928E-3
4.053471696E1,-7.333387621E-3,-1.223831624E-2,2.524480922E-3
4.055482896E1,-5.536489189E-3,-1.455105934E-2,3.449533135E-3
4.057493996E1,-5.758597050E-3,-7.341348566E-3,2.695592586E-3
4.059505196E1,-8.736874908E-3,-8.296424523E-3,6.082252599E-3
4.061516396E1,-1.251480356E-2,-9.328876622E-3,1.053640340E-2
4.063527596E1,-8.835379966E-3,-5.573553033E-3,1.153002959E-2
4.065538796E1,-1.002261695E-2,-1.264000684E-2,1.088117808E-2
4.067549896E1,-8.440598845E-3,-1.323168725E-2,4.620763939E-3
4.069561096E1,-7.870216854E-3,-7.864804938E-3,3.343486227E-3
4.071572296E1,-8.150746115E-3,-4.633136094E-3,3.549466142E-3
4.073583496E1,-6.070785690E-3,-5.591839086E-3,5.703872070E-3
4.075594696E1,-5.807464942E-3,4.848242272E-3,7.443208247E-3
4.077605796E1,-3.856733209E-3,1.583004370E-2,6.848458666E-3
4.079616996E1,-3.538317513E-3,1.245588809E-2,7.208689582E-3
4.081628196E1,-1.487252768E-3,3.168620635E-3,1.489886199E-3
4.083639396E1,-4.597719526E-4,-1.661933027E-3,8.479179814E-4
4.085650596E1,2.493284410E-4,7.379106246E-4,1.005412196E-4
4.087661696E1,1.797531149E-4,-1.859012991E-5,-1.055074390E-4
4.089672896E1,-3.613953246E-3,-2.009966876E-3,-5.971407518E-5
4.091684096E1,-5.110114813E-3,-3.284003586E-3,3.515819844E-4
4.093695296E1,-2.639502753E-3,5.493308417E-4,7.805132773E-4
4.095706496E1,1.295450842E-3,-3.916196991E-3,-3.545685206E-3
4.097717596E1,6.530636456E-4,-8.783422410E-3,-3.676353954E-3
4.099728796E1,-4.280464782E-4,-1.160854287E-2,-3.918968141E-3
4.101739996E1,1.745025744E-3,-8.045684546E-3,-5.049239844E-3
4.103751196E1,2.646439709E-3,-9.194881655E-3,-2.250231104E-3
4.105762396E1,7.108665537E-3,-1.000629552E-2,-3.657382331E-4
4.107773496E1,6.682493258E-3,-1.212340500E-2,-6.142853759E-3
